representative	grouped_terms	genes
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion;protein targeting to mitochondrion	Tomm20;Mfn2;Hsp90aa1;Aifm1;Timm8a1;Timm17a;Hk1;Nol3;Bcap31;Gsk3a;Timm29;Timm44;Sh3glb1;Pdcd5;Mipep;Samm50;Timm23;Dnajc19;Parl;Tomm5;Rala;Timm10;Tomm40;Atp5if1;Hspd1;Bcs1l;Akt1;Romo1;Ndufa13;Pmpca;Maip1;Grpel1;Mtch2;Timm50;Dnlz;Timm22;Oxa1l;Mtch1;Tomm70a;Tomm7;Bnip3l;Tspo;Dnajc15;Fis1;Mterf4;Tomm22;Timm13;Timm17b;Pink1;Aip;Ywhaz;Isg15;Fkbp8;Bag1
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	Ndufa3;Acad9;Lyrm2;Ndufc2;Ndufab1;Bcs1l;Ndufa13;Ndufb7;Dmac1;Ndufab1-ps;Ndufa12;Ndufs4;Ndufb3;Ndufs8;Ndufa1;Ndufs2;Ndufa2;Ndufc1;Ndufb11;Oxa1l;Ndufaf8;Ndufaf2;Ndufa11;Ndufb2;Ndufb6;Ndufa10;Ndufaf1;Ndufs7;Ndufs5;Ndufb8;Ndufs3;Ndufb5;Ndufb9;Ndufa8;Ndufb10;Ndufs6;Ndufa9
ribose phosphate biosynthetic process	ribose phosphate biosynthetic process;ribonucleotide biosynthetic process;nucleotide biosynthetic process;purine ribonucleotide biosynthetic process;nucleoside phosphate biosynthetic process;purine nucleotide biosynthetic process;purine-containing compound biosynthetic process	Tgfb1;Stat3;Pdk4;Prps2;Parp1;Sphk2;Impdh1;Prps1;Mpc1;Gart;Ppcs;Mmut;Antkmt;Ak2;Sdhd;Pdha1;Hprt1;Lipa;Nme3;Ndufa5;Cda;Rfk;Atic;G6pdx;Uck2;Mthfd1;Aprt;Pank1;Ndufa6;Uqcc3;Acat1;Sdha;Atp5f1b;Adcy1;Vdac1;Impdh2-ps;Atp5pd;Ndufa3;Gmps;Ndufc2;Ndufab1;Atp5pf;Ndufa13;Ndufb7;Umps;Atp5f1a;Ldhd;Acot7;Atp5f1e;Mlycd;Ndufa12;Pdk2;Sdhb;Ndufv1;Ndufs4;Ndufb3;Ndufs8;Pnp;Ndufa1;Ndufs2;Eno1;Ndufa2;Ndufc1;Atp5pb;Ndufb11;Ndufv3;Atp5me;Ndufa11;Mpc2;Ak3;Ndufb2;Ndufb6;Stoml2;Ndufa10;Atp5mc3;Coasy;Ndufs7;Atp5f1c;Nme2;Sdhc;Ndufs5;Guk1;Dnajc30;Vcp;Ndufb8;Ndufs3;Ndufb5;Ndufb9;Atp5mc1;Ndufa7;Ndufv2;Nme1;Atp5po;Ndufa8;Ndufb10;Atp5mf;Ndufs6;Ndufa9;Atp5f1d;Nmnat1;Rrm1;Oas1a;Shmt1;Kynu;Aspdh;Rd3;Kmo;Qprt;Tyms;Idh2;Naprt;Mapk1;Dut;Haao;Flad1;Gars1;Kars1
nucleoside triphosphate metabolic process	nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;ATP metabolic process	Fbp1;Tgfb1;Nmnat1;Stat3;Actn3;Smpdl3a;Parp1;Sphk2;Bad;Impdh1;Gale;Aldoc;Itpa;Ran;Mpi;Antkmt;Pkm;Galt;Ak2;Slc4a1;Sdhd;Lipa;Hk1;Nme3;Ier3;Ndufa5;Aldob;Samhd1;Bpgm;Uck2;Jmjd8;Nudt5;Ndufa6;Gtpbp1;Nudt16;Uqcc3;Atp6v1b2;Hspa8;Dut;Pfkl;Opa1;Sdha;Atp5f1b;Atp5if1;Prkag3;Impdh2-ps;Atp5pd;Ndufa3;Ndufc2;Ndufab1;Atp6v1a;Atp5pf;Ndufa13;Ndufb7;Atp5f1a;Ldhd;Atp5f1e;Rhoa;Psen1;Mtch2;Ogdh;Ndufa12;Pgk1;Gpd1;Sdhb;Ndufv1;Eif6;Ndufs4;Dctpp1;Ndufb3;Ppp2ca;Ndufs8;Pnp;Prkaca;Ndufa1;Ola1;Ndufs2;Eno1;Ndufa2;Ndufc1;Atp5pb;Ndufb11;Ndufv3;Atp5me;Ucp2;Ndufa11;Pgam1;Ak3;Ndufb2;Ndufb6;Stoml2;Ndufa10;Tspo;Tpi1;Atp5mc3;Ndufs7;Galk1;Fis1;Atp5f1c;Nme2;Sdhc;Ndufs5;Guk1;Dnajc30;Vcp;Ndufb8;Ndufs3;Ndufb5;Ndufb9;Atp5mc1;Ndufa7;Ndufv2;Nme1;Atp5po;Ndufa8;Ndufb10;Atp5mf;Ndufs6;Ndufa9;Atp5f1d
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on CH-OH group of donors	Akr1b8;Cyp4a14;Idh3g;Bdh1;Pgd;Hsd17b8;Kcnab2;Impdh1;Me2;Ehhadh;Dhdh;Dhrs7;Ptgr2;Akr1c19;Hsd17b12;Cbr2;Dhrs7b;Akr1b7;G6pdx;Sord;Hadha;Idh2;Ctbp1;Idh3b;Rdh9;Dhrs3;Cbr4;Hibadh;Hsd17b4;Dhrs4;Ptgr1;Akr1c13;Cbr1;Impdh2-ps;Idh1;Dhrs1;Akr1b1;Mdh1;Hadh;Ldhd;Akr1c12;Gpd1;Hsd17b11;Adh5;Mdh2;Dhrs11;Ldha;Grhpr;Prxl2b;Akr1e1;Hsd17b10;Akr7a5;Dcxr;Spr;Akr1a1;Adh1;Gulo;Hao1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	Oat;Eci3;Auh;Bdh2;Pck2;Scp2;Etfa;Gcdh;Adipoq;Got1;Pah;Otc;Idnk;Etfdh;Ahcyl;Mccc2;Acot8;Aasdhppt;Crot;Aig1;Pon1;Abcd2;Aldh4a1;Pgd;Ivd;Akt2;Shmt1;Csad;Kynu;Ehhadh;Lonp2;Pon3;Acmsd;Hal;Slc16a1;Acad12;Ahcy;Echdc1;Gstz1;Dbt;Aldh1l1;Sdsl;Arg1;Asrgl1;Kmo;Acat2;Sord;Hao1;Hmgcl;Hadha;Mat1a;Qprt;Hadhb;Hexa;Acox2;Eci1;Amdhd2;Phyh;Mtln;Renbp;Acat1;Gldc;Abhd2;Fabp1;Hibadh;Hsd17b4;Oaz1;Crat;Aldh5a1;Ddah1;Sardh;Acad8;Glud1;Slc27a4;Hpd;Nudt19;Akt1;Acadl;Hadh;Blmh;Acadsb;Ldhd;Acot7;Echs1;Amt;Acat3;Mthfs;Mlycd;Cbs;Gcsh;Plin5;Cdo1;Cpt2;Ldha;Bckdha;Fah;Decr1;Mthfsl;Got2;Agxt;Qdpr;Acaa2;Acads;Hsd17b10;Acadvl;Thnsl2;Gcat;Dcxr;Dbi;Acsf3;Akr1a1;Etfb
purine nucleotide metabolic process	purine nucleotide metabolic process;purine ribonucleotide metabolic process;ribose phosphate metabolic process;ribonucleotide metabolic process	Hk3;Mvk;Nudt11;Guca1a;Gapdhrt2;Nme4;Nudt2;Pmvk;Fitm2;Mccc2;Acot8;Idh3g;Crot;Gda;Nudt3;Bloc1s6;Paics;Trem2;Sucla2;Prxl2c;Fbp1;Tgfb1;Nmnat1;Pgd;Art2b;Stat3;Pdk4;Actn3;Slc37a2;Prps2;Sult2a6;Kcnab2;Acot1;Parp1;Oas1a;Sphk2;Bad;Impdh1;Prps1;Me2;Mpc1;Urad;Ncf2;Sult2a1;Kynu;Ehhadh;Acnat2;Gale;Gart;Aldoc;Mcee;Ppcs;Itpa;Mmut;Ran;Aspdh;Mpi;Macroh2a1;Antkmt;Pkm;Hmgcs2;Galt;Ak2;Fmo5;Slc4a1;Rd3;Sdhd;Pdha1;Cbr2;Hprt1;Aldh1l1;Lipa;Hk1;Nme3;Ier3;Ndufa5;Aldob;Sult1b1;Atic;G6pdx;Kmo;Samhd1;Bpgm;Hmgcl;Qprt;Mthfd1;Aprt;Pank1;Idh2;Naprt;Jmjd8;Nudt5;Ndufa6;Gtpbp1;Nudt16;Uqcc3;Atp6v1b2;Hspa8;Pcx;Acat1;Idh3b;Txnrd1;Ncf1;Cs;Hsd17b4;Pfkl;Opa1;Dnph1;Nudt4;Sdha;Haao;Atp5f1b;Adcy1;Vdac1;Atp5if1;Prkag3;Impdh2-ps;Atp5pd;Acsm1;Ndufa3;Idh1;Gmps;Ndufc2;Ndufab1;Atp6v1a;Atp5pf;Nt5c;Nudt19;Ndufa13;Nqo1;Mdh1;Nudt18;Suclg2;Ndufb7;Atp5f1a;Acadsb;Ldhd;Fdx1;Acot7;Atp5f1e;Rhoa;Tkt;Psen1;Mtch2;Mlycd;Ogdh;Ndufa12;Pgk1;Gpd1;Pdk2;Glyat;Sdhb;Ndufv1;Eif6;Ndufs4;Ndufb3;Ppp2ca;Suclg1;Ndufs8;Pnp;Prkaca;Ndufa1;Ola1;Ndufs2;Eno1;Ndufa2;Ndufc1;Atp5pb;Ndufb11;Ndufv3;Atp5me;Mdh2;Ucp2;Ndufa11;Urah;Mpc2;Pgam1;Ak3;Ndufb2;Ndufb6;Ldha;Stoml2;Ndufa10;Tspo;Tpi1;Atp5mc3;Coasy;Ndufs7;Galk1;Fis1;Atp5f1c;Nme2;Nudt9;Sdhc;Ndufs5;Guk1;Dnajc30;Acaa2;Pgls;Vcp;Ndufb8;Ndufs3;Ndufb5;Ndufb9;Dcxr;Atp5mc1;Ndufa7;Ndufv2;Nme1;Atp5po;Ndufa8;Ndufb10;Atp5mf;Taldo1;Hint1;Ndufs6;Ndufa9;Atp5f1d;Prdx5;Upb1;Cda;Rfk;Uck2;Rnaseh2b;Nudt14;Umps
GTP binding	GTP binding;guanyl nucleotide binding;guanyl ribonucleotide binding	Rab19;Septin1;Gna11;Eef1a2;Septin3;Rras2;Rrad;Adss1;Iigp1;Ehd2;Tgm2;Gbp2b;Rhoq;Rab1a;Pck2;Gnat2;Eftud2;Gfm1;Rab6a;Septin5;Mocs1;Rab14;Gspt1;Arl5a;Arl3;Gna13;Kras;Gnat1;Srprb;Irgm2;Rab30;Nudt2;Gbp5;Septin7;Rab7b;Eif2b1;Rap1b;Srp54c;Gimd1;Ehd4;Gpn1;Gnl1;Rab3d;Rab42;Pip4k2b;Gimap1;Mfn2;Hsp90aa1;Septin2;Srp54b;Srpra;Rab8b;Arf2;Ran;Tubb4a;Gmppb;Tgtp1;Rhot2;Rap2b;Igtp;Thg1l;Rab22a;Arl4c;Ift22;Rnd2;Arf6;Sar1a;Gnl3l;Rab43;Irgm1;Rab18;Arl1;Samhd1;Irgq;Rab21;Rab10;Tubg1;Rab13;Arl11;Nras;Tubb6;Eif2b2;Arf1;Nkiras2;Gtpbp1;Rab29;Rtcb;Rala;Rhoc;Eef2;Gbp2;Opa1;Rab4a;Eef1a1;Gch1;Glud1;Rit1;Acsm1;Tubb2b;Arl4a;Rhou;Arf5;Arhgap35;Rab17;Rab5c;Rac2;Rac1;Arf4;Drg2;Ralb;Rab32;Suclg2;Eif2s3x;Rhob;Rab5b;Rhoa;Tubb2a;Eefsec;Arl8b;Rhod;Rab11b;Tuba1a;Cdc42;Anxa6;Ola1;Tuba4a;Drg1;Hsp90ab1;Tuba1c;Rras;Ift27;Rab2a;Ak3;Rab11a;Tubb4b;Arf3;Tufm;Hras;Gnai2;Tubb5;Ehd1;Tuba1b;Nme1;Rab1b;Rhog;Rab8a;Fkbp4;Rab7;Prps2;Prps1;Suclg1;Nme2
pattern specification process	pattern specification process;regionalization	Rnf111;Cramp1;Tgfbr1;Sf3b1;Lrp4;Med12;Tasor;Erbb4;Kdm6a;Pkd2;Nphp3;Frs2;Acvr1;Mtf2;Tctn1;Apc;Ift88;Lama5;Dvl1;Smad3;Bmp1;Dll1;Senp2;Robo2;Kmt2a;Dync2h1;Zeb1;Robo1;Plxna2;Chrd;Ldb1;Eed;Ep300;Scmh1;Ppp2r3a;Tbx1;Hoxc4;Fgfr2;Hipk2;Arl13b;Bmp4;Cc2d2a;Rfx3;Pds5a;Kdm2a;Fzd5;Syngap1;Kdm2b;Daam2;Foxa2;Pcsk6;Fgfr4;Notch2;C2cd3;Aida;Sox17;Meis2;Dzip1l;Fgfr1;Tll1;Pcgf2;Atm;Satb2;Prickle1;Celsr2;Nrg3;Nek8;Acvr2a;Mks1;Shroom3;Ptch1;Axin2;Tshz1;Nr2f2;Ift25;Meis1;Tcf7l1;Dop1b;Celsr1;Prkdc;Acvr2b;Wdr19;Ift74;Ttc8;Dchs1;Dnah5;Megf8;Crkl;Acd;Sufu;Hnf1b;Kat2a;Nle1;Tbx20;Bicc1;Bhlhe40;Bmpr2;Gli1;Ift172;Sema3a;Mapk8;Wt1;Sfrp1;Notch1;Pcsk5;Hoxb3;Tmem67;Ring1;Bmi1;Tgif1;Kif3a;Ext1;Rnf2;Dnai2;Bmp2;Rpgrip1l;Pskh1;Bptf;Enkur;Zeb2;Cep290;Rarg;Pgap1;Hhex;Vangl2;Rttn;Invs;Poglut1;Dll4;Cyp26a1;Pofut1;Foxa1;Nat8f5;Mdga2;Bmpr1b;Fst;Ofd1;Dmrta2;Hes7;Wnt7b;Nr2f1;Stk31;Ift140;Tbx6;Mdfi;Tra2b;Dnah11;Ccdc40;Sema3c;Ovol2;Ror2;Htt;Dnaaf4;Hhip;Apc2;Foxf1;Tbc1d32;Palb2;Rab23
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	Rabgap1l;Als2cl;Tagap1;Krit1;Arhgap21;Trio;Ranbp2;Fam13b;Dock7;Evi5;Prex2;Itsn2;Sos2;Arhgap24;Arhgap42;Dock6;Ralgapa1;Plekhg1;Fgd6;Dock4;Arhgap32;Als2;Plcb1;Dennd1b;Arap3;Stard8;Psd3;Flcn;Cyth1;Rasa1;Akap13;Tbc1d12;Dennd6b;Dennd3;Rab3gap2;Fgd5;Arhgap39;Gopc;Ocrl;Sbf2;Slc38a9;Tagap;Arhgap29;Arhgap6;Ankrd27;Rgl3;Syde2;Stard13;Arhgef11;Ranbp10;Ric1;Dock1;Rap1gap;Arhgef1;Plce1;Sbf1;Tbc1d24;Vps9d1;Arhgef12;Arhgap23;Dock9;Dennd4b;Farp1;Gripap1;Arfgef2;Arhgap12;Dennd4a;Gapvd1;Adap2;Chm;Ngef;Syngap1;Sos1;Ric8a;Tbc1d4;Ralgapa2;Dennd4c;Tbc1d8b;Arhgap17;Arhgap5;Rapgef2;Dock5;Tbc1d10a;Git2;Nprl3;Rpgr;Tbc1d9b;Tiam2;Dennd1a;Plcg1;Gdi1;Acap2;Asap1;Rgl2;Wdr41;Egf;Plekhg2;Gmip;Iqgap2;Srgap2;Rasgrp3;Tns3;Arhgef3;Rab3gap1;Arhgef10;Srgap1;Tbc1d14;Stxbp5;Dennd2d;Gpsm1;Fgd4;Rabgap1;Plekhg5;Sipa1l2;Arhgap45;Spata13;Dnmbp;Tbc1d30;Rapgef4;Ralgps1;Ralgapb;Vav3;Syde1;Arhgef25;Rapgef6;Arhgef15;Lrrk2;Rapgef1;Tbck;Gnaq;Chn2;Mycbp2;Rabep2;Plekhg3;Nf1;Tbc1d5;Sh2d3c;Dennd5b;Rgs7;Arhgap20;Tbc1d8;Rapgef5;Arhgef16;Ccdc88a;Arhgap28;Arhgap26;Hmgcr;Tbc1d2b;Ric8b;Asap2;Acap1;Farp2;Dab2ip;Ccdc88c;Evi5l;Rgs11;Arhgap33;Asap3;Arhgef17;Rapgefl1;Rgs9;Arhgef40
