representative	grouped_terms	genes
ribosome biogenesis	ribosome biogenesis;ribonucleoprotein complex biogenesis	mt-Rnr1;Rps25;Rasl2-9;Rplp0;Utp23;Lyar;Ddx56;Isg20l2;Wdr46;Kri1;Exosc10;Utp14a;Ddx54;Grwd1;Fcf1;Noc2l;Mybbp1a;Tsr2;Mrm2;Rps17;Sbds;LTO1;Ipo9;Ybey;Exosc5;Imp4;Nol6;Pes1;Nifk;Malsu1;Frg1;Rps6-ps4;Nop56;Cdkn2a;Lsm6;Rps9;Rpl35a;Pop5;Nhp2;Rps15a;Suv39h1;Utp3;Nop9;Mterf4;Mrm3;Exosc7;Utp11;Ppan;Rps21;Tsr3;Zfp593;Rps5;Pelp1;Ebna1bp2;Mrpl10;Wdr74;Imp3;Eral1;Rps12;Rps16;Zfp622;Trmt112;Drosha;Rrp9;Rps24;Rpp40;Rps11;Pop4;Aatf;Mrps7;Gtf3a;Pin4;Rbfa;Rps27rt;Rps14;Emg1;Nop14;Nop53;Rps28;Rpsa;Rps8;Rpl24;Rrp7a;Rps6;Chd7;Ddx49;Pa2g4;Gtf2h5;Rpl26;Rps19bp1;Rpl10;Exosc4;Rpl35;Wdr18;Rrp1;Rps19;Rpl38;Fau;Eif5b;Rpl35rt;Pih1d1;Rps15;Sart1;Ncl;Rpl14;Snrpg;Snrpd3;Prmt5;Ptges3;Nufip1;Lsm4;Scaf11;Gemin7;Nol3;Tarbp2;Celf2;Hsp90aa1;Xab2;Tssc4;Snrpd1;Eif3d;Puf60;Usp4;Lsm2;Sf3a2;Luc7l3;Rpl13a;Snrpd2
purine nucleotide metabolic process	purine nucleotide metabolic process;purine ribonucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	Samhd1;Igf1;Pklr;Mcee;Fmo1;Cacnb4;Ada;Ndufc1;Prpsap1;Adcy4;Hmgcs1;Efl1;Noct;Hdac4;Impdh2-ps;Col6a1;Ndufb3;Nme6;Stat3;Shpk;Prps2;Ndufb5;Atp5pf;Ido2;Gucy2c;Atp1a2;Vnn1;Ndufb11;Acot6;Hnf1a;Dnph1;Prdx5;Ndufa6;Nme3;Acot8;Ndufb9;Hnf4a;Haao;Enpp1;Sarm1;Ndufb1;Pde5a;Vcp;Acot2;Khk;Entpd1;Sdhc;Pkm;Mlycd;Far2;Ndufa7;Slc37a2;Arl2;Pgd;Ndufs5;Ndufb8;Prkn;Nudt18;Fdxr;Atp5if1;Adcy1;Stoml2;Nt5c;Gtpbp1;P2rx7;Ndufs2;Sult2a7;Sdhb;Gpd1l;Sphk2;Nme2;Gapdh;Gpd1;Ndufa12;Ndufab1;Oasl2;Atp5me;G6pdx;Hmgcs2;Zbtb20;Ndufb2;Ppara;Ncor1;Ncf2;Sult2a2;Sult2a5;Acot4;Hspa8;Nos3;Taldo1;Rpia;Sult2a3;Tgfb1;Ndufs6;Hint1;Impdh1;Pank1;Pck2;Galk1;Nudt19;Acnat2;Cbfa2t3;Acaca;Acot7;Dnajc30;Guk1;Antkmt;Atp5mf;Bcl2l1;Ndufa13;Trem2;Rptor;Ndufs3;Ak2;Dcakd;Git1;Ier3;Ndufb4;Nudt4;Aldob;Nudt9;Ncf1;Nudt3;Ndufa9;Aspdh;Suclg2;Sult2a1;Galt;Gpi1;Nqo1;Dcxr;Ndufb10;Aprt;Ndufs8;Atp5pd;Ucp2;Pfkl;Gart;Ogdh;Ndufv2;Atp5f1e;Pgls;Tkfc;Atp5f1d;Acot3;Uqcc3;Naprt;Pdk2;Ndufa3;Atp5mc1;Ndufs7;Ndufa11;Ndufv3;Zbtb7a;Guca1a;Ndufb7;Ndufa2;Ndufa8;Nupr1;Fis1;Ndufa5;Ndufa10;Tkt;Cda;Upp1;Nudt14
purine-containing compound biosynthetic process	purine-containing compound biosynthetic process;purine ribonucleotide biosynthetic process;purine nucleotide biosynthetic process;ribose phosphate biosynthetic process;ribonucleotide biosynthetic process;nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	Ada;Ndufc1;Prpsap1;Adcy4;Impdh2-ps;Ndufb3;Nme6;Stat3;Prps2;Ndufb5;Atp5pf;Ido2;Gucy2c;Ndufb11;Hnf1a;Ndufa6;Nme3;Ndufb9;Haao;Ndufb1;Vcp;Entpd1;Sdhc;Mlycd;Ndufa7;Ndufs5;Ndufb8;Prkn;Adcy1;Stoml2;Ndufs2;Sdhb;Sphk2;Nme2;Ndufa12;Ndufab1;Oasl2;Atp5me;G6pdx;Ndufb2;Ppara;Nos3;Tgfb1;Ndufs6;Impdh1;Pank1;Acot7;Dnajc30;Guk1;Antkmt;Atp5mf;Bcl2l1;Ndufa13;Trem2;Ndufs3;Ak2;Dcakd;Ndufb4;Ndufa9;Aspdh;Ndufb10;Aprt;Ndufs8;Atp5pd;Gart;Ndufv2;Atp5f1e;Atp5f1d;Uqcc3;Naprt;Pdk2;Ndufa3;Atp5mc1;Ndufs7;Ndufa11;Ndufv3;Guca1a;Ndufb7;Ndufa2;Ndufa8;Ndufa5;Ndufa10;Cda;Upp1;Gars1;Tyms;Kars1;Flad1
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	ND3;Wdr93;Ndufc1;Ndufb3;Ndufb5;Ndufb11;Ndufa6;Ndufb9;Ndufb1;Ndufa7;Ndufs5;Ndufb8;Ndufs6b;Ndufs2;Ndufa12;Ndufab1;Ndufb2;Ndufs6;Ndufa13;Ndufs3;Ndufb4;Ndufa9;Ndufb10;Ndufs8;Ndufv2;Ndufa3;Ndufs7;Ndufa11;Ndufv3;Ndufb7;Ndufa2;Ndufa8;Ndufa5;Ndufa10
respiratory electron transport chain	respiratory electron transport chain;electron transport chain	Sdhaf2;Uqcrfs1;Uqcrb;Iscu;Immp2l;Ndufb9;Slc1a3;Mybbp1a;Sdhc;Ndufa7;Slc37a2;Chchd2;Ndufb8;Cox8a;Ndufs2;Sdhb;Gpd1;Ndufa12;Cox6a1;Cox7a1;Hoxb3os;Ndufs6;Uqcr10;Afg1l;Ndufs3;Cox4i1;Park7;Ndufs8;Uqcr11;Cox5b;Pink1;Ndufv2;Uqcc3;Ndufs7;Ndufv3;Uqcrq;Ndufa8;Ndufa5;Ndufa10;Etfb;Ndufb3;Enox2;Thap11
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	Nubpl;Ndufc1;Ndufb3;Ndufb5;Oxa1l;Ndufb11;Ndufa6;Ndufb9;Ndufb1;Ndufaf3;Ndufs5;Ndufb8;Ndufs2;Acad9;Ndufa12;Ndufab1;Ndufb2;Ndufs6;Ndufaf8;Ndufa13;Ndufs3;Ndufb4;Ndufa9;Ndufb10;Ndufs8;Ndufa3;Ndufs7;Ndufa11;Ndufb7;Ndufa2;Ndufa8;Ndufa5;Ndufa10
ubiquitin protein ligase activity	ubiquitin protein ligase activity;ubiquitin-like protein ligase activity;ubiquitin-protein transferase activity;aminoacyltransferase activity;ubiquitin-like protein transferase activity	Herc4;Trim72;Xiap;Ubr1;Trip12;Rnf139;Hectd1;Med12;Ltn1;Rnf13;Nedd4;Marchf7;Rnf121;G2e3;Trim10;Topors;Amfr;Rnft1;Marchf6;Rnf11;Shprh;Ube4a;Rnf38;Rnf135;Rnf111;Cul4a;Uhrf2;Zfp598;Rnf19a;Lonrf1;Hltf;Lonrf3;Med23;Rnf20;Trim23;Traf3;Trim34a;Rnf215;Rnf39;Ubr3;Ubr5;Trim59;Med17;Neurl4;Nhlrc3;Rnf130;Rnf14;Huwe1;Rbbp6;Rnf213;Mdm2;Pex2;Hectd2;Rnf125;Pja1;Neurl1b;Rffl;Mib1;Itch;Rnf44;Rnf115;Ankib1;Ccnc;Syvn1;Trim41;Trim21;Ube2k;Med1;Ube2d3;Rnf138;Trim11;Rnf144b;Msl2;Med7;Herc2;Pcgf5;Rnf149;Rnf146;Traip;Trim32;Rnf2;Jade2;Znrf3;Cul3;Dtx4;Rpgr;Dtx3l;Trim6;Wsb1;Ubr2;Fbxo15;Sh3rf2;Rnf217;Rnf34;Hace1;Traf3ip2;Med6;Arel1;Birc2;Med30;Rnf7;Mgrn1;Med31;Trim65;Ubr7;Fbxw11;Mex3c;Rnf123;Siah1a;Ark2n;Wwp1;Trim37;Smurf2;Pja2;Tmem129;Pex10;Lrsam1;Rc3h2;Rnf170;Ufl1;Ranbp2;Zfp451;Zzef1;Atg12;Atg3;Taf1;Ube2i;Malt1;Ube2q2;Klhl20;Mdm4;Map3k1;Wdsub1;Rspry1;Birc6;Klhl42;Ube2g1;Ube2b;Klhl9;Tnfaip3;Ube2e1;Lnx2;Fbxl3;Ube2n;Kctd13;Ube2u;Rnf103;Sumo2;Qpctl;Qpct;Tgm7
mitochondrial ATP synthesis coupled electron transport	mitochondrial ATP synthesis coupled electron transport;ATP synthesis coupled electron transport;aerobic electron transport chain	Sdhaf2;Uqcrfs1;Uqcrb;Iscu;Ndufb9;Sdhc;Ndufa7;Chchd2;Ndufb8;Cox8a;Ndufs2;Sdhb;Ndufa12;Cox6a1;Cox7a1;Ndufs6;Uqcr10;Afg1l;Ndufs3;Cox4i1;Park7;Ndufs8;Uqcr11;Cox5b;Pink1;Ndufv2;Uqcc3;Ndufs7;Ndufv3;Uqcrq;Ndufa8;Ndufa10
serine hydrolase activity	serine hydrolase activity;serine-type peptidase activity;serine-type endopeptidase activity	Aadac;Masp2;C2;C1s1;Sec11a;Mbtps1;Dpp4;F11;Cfi;F2;C1ra;Habp2;F7;C1s2;Tpp2;C1rb;Tpp1;Htra4;Proz;Ctsh;Plg;C1rl;Scpep1;Prepl;Masp1;Dpp7;Cfb;Adam17;Dpp9;F9;Lonp2;F12;Hgf;Nup98;Prep;Mst1;Sec11c;Pcsk6
nucleic acid transport	nucleic acid transport;RNA transport;establishment of RNA localization	Nup153;Nup160;Cpsf6;Ahctf1;Srsf1;Setd2;Hhex;Nxt2;Ranbp2;Nup54;Srsf7;Tnks;Nxf7;Qki;Ran;Wnk1;Fmr1;Thoc2;Cetn3;Hnrnpa3;Nup155;Nup107;Fyttd1;Dhx9;Thoc7;Iws1;Srsf3;Pnpt1;Ncbp3;Ddx39a;Tpr;Hnrnpa1;Nup37;Thoc1;Slbp;Tgfbr2;Rbm33;Nup98;Parp11;Mcm3ap;Sidt2;Ddx19b;Alkbh5;Ssb;Bicd2;Ybx1;Eif4e;Xpo1
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	Socs1;Gimap5;Ambra1;Tespa1;Egr3;Sash3;Itgam;Pcid2;Il10;Rasgrp1;Traf6;Cd27;Kitl;Smarcd1;Rhoh;Syk;Nedd9;Mdk;Gnas;Ada;Trib1;Fos;Klhl25;Lck;Smarca4;Ikzf1;Tyrobp;Jun;Prkcz;Il12b;Vnn1;Ap3d1;Fes;Fadd;Ccr7;Gas6;Gpr68;Arid2;Axl;Il7;Il4ra;Zap70;Tnfrsf11a;Inpp5d;Ccr2;Smarcd2;Klf10;Smarcb1;Ripk2;Ctnnbip1;Smarcd3;Ccl19;Rara;Prkca;Brd7;Nckap1l;Brd4;Kat5;Arid1b;Tgfb1;Runx1;Hlx;Cd83;H2-DMa;Itpkb;Spi1;Trem2;Rptor;Smarcc2;Cd74;Hsp90aa1;H2-Aa;Ppp3ca;Hcls1;Tox;Il34;Nkap;Smarce1;Ccl5;Mmp14;Actb;Sart1
positive regulation of cell activation	positive regulation of cell activation;positive regulation of leukocyte activation	Il16;Rps3;Il6st;Tnf;Ap3b1;Il12rb1;H2-Ob;Tnfrsf13c;Gimap3;Sirpb1c;Vav3;Thbs1;Hes1;H2-DMb2;Tnfrsf4;H2-M2;Socs1;Gimap5;Ambra1;Tespa1;Egr3;Mef2c;Sash3;Bcl10;Ttbk1;Hamp;Pcid2;Il10;Pdcd1lg2;Ptprj;Tslp;Rasgrp1;Traf6;Il33;Fcho1;Cd27;Tnfsf13b;Kitl;Slamf1;Cd160;Smarcd1;Gp9;Capn3;Efnb2;Rhoh;Syk;Cd6;Cd86;Igf1;Mdk;Ada;Ctsc;Xcl1;Klhl25;Lck;Stap1;Smarca4;Tafa3;Tyrobp;Havcr2;Ticam1;Tcf3;Prkcz;Acta2;Plek;Il12b;Vnn1;Cd3e;Ephb2;Ap3d1;Fadd;Ccr7;Hps1;Stat6;Gas6;H2-Q1;Btk;Arid2;Axl;Gm5150;Ephb6;Il7;Il4ra;Kcnn4;Zap70;Pdgfb;Pagr1a;Pla2g4a;H2-T10;Inpp5d;Sirpa;Ccr2;Cd300lb;Smarcd2;Smarcb1;Ripk2;Ccdc88b;Smarcd3;Flot2;Pear1;Ccl19;Bcl2;H2-Ab1;Rara;Sphk2;Vcam1;Clec7a;Brd7;Nckap1l;Sh3kbp1;Pycard;Kars1;Brd4;Selp;Kat5;Jak3;Arid1b;Tcrb;Tgfb1;Runx1;Prlr;Hlx;Cd83;Peli1;H2-DMa;Itpkb;Spi1;Flna;H2-Eb1;Trem2;Card11;Smarcc2;H2-DMb1;Cebpa;Cd74;Hsp90aa1;H2-T22;H2-Aa;Ppp3ca;Thy1;Myd88;Lgals1;Aif1;Tox;Nkap;Coro1a;Mif;Rps6ka1;Smarce1;Ccl5;Mmp14;Actb;Cd59a;Sart1;Jund
complement activation, classical pathway	complement activation, classical pathway;humoral immune response mediated by circulating immunoglobulin	Masp2;C2;C1s1;C4bp;Cfi;C1ra;C1s2;C1rb;Serping1;Cd55;C8b;Cr1l;Crp;Susd4;C1rl;Cd81
protein localization to mitochondrion	protein localization to mitochondrion;establishment of protein localization to mitochondrion;protein targeting to mitochondrion	Pam16;Immp2l;Oxa1l;Parl;Tomm22;Sarm1;Tomm40;Prkn;Atp5if1;Cdkn2a;Pam16l;Nol3;Mapt;Ywhaz;Mterf4;Timm50;Mfn2;Rnf186;Ndufa13;Bnip3l;Grpel2;Hsp90aa1;Timm44;Isg15;Fbxw7;Bax;Pink1;Timm13;Pdcd5;Bag1;Romo1;Fis1;Dnlz;Gsk3a;Aip;Fkbp8
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Prelid2;Arl2;Chchd2;Stoml2;Clpb;Ccs;Htra2;Coa7;Cox19;Chchd10;Park7;Pink1;Timm13;Chchd5;Cox17;Sod1;Prelid1;Timm10b;Uqcc2;Ndufb7;Ndufa8;Bloc1s1;Stmp1;Micu1;Sorl1;Ccar1;Tubb5
nucleocytoplasmic transport	nucleocytoplasmic transport;nuclear transport	Nup153;Nup160;Ddx5;Cpsf6;Bmal1;Xbp1;Kpna2;Ahcyl1;Nedd4;Ube2i;Ahctf1;Setd2;Styx-ps;Malt1;Hhex;Nxt2;Ranbp2;Ptpn11;Akap13;Nup54;Mlx;Ranbp6;Mapk14;Appl1;Cdh1;Mavs;Ubr5;Nxf7;Ipo7;Ppp3r1;Ran;Mdm2;Tnpo1;Wnk1;Fmr1;Thoc2;Pik3r1;Tardbp;Appl2;Efcab7;Nup155;Nup58;Ipo11;Nup107;Gbp4;Fyttd1;Dhx9;Cdkn1b;Pttg1ip;Thoc7;Atf2;Akap1;Fam53c;Nemf;Iws1;Srsf3;Zfp384;Stradb;Styx;Ncbp3;Med1;Ddx39a;Hyal2;Tpr;Abce1;Fbxo22;Nup37;Shh;Mdn1;Kpna2rt;Sdad1;Lrrk2;Lsg1;Ppp1cc;Thoc1;Ing1;Spg11;Ltv1;Rab18;Rbm33;Nup98;Gsk3b;Rab23;Calr;Mcm3ap;Ppp1r12a;Ddx19b;Traf3ip2;Alkbh5;Ssb;Jak2
Sm-like protein family complex	Sm-like protein family complex;small nuclear ribonucleoprotein complex;spliceosomal snRNP complex	Rbmx2;Snrpe;Gemin4;Snrpg;Snrpd3;Larp7-ps;Txnl4a;Phf5a;Lsm4;Eftud2;Lsm6;Gemin7;Cd2bp2;Larp7;Sf3b2;Zmat2;Lsm7;Tssc4;Snrpd1;Txnl4b;Lsm2;Sf3b5;Mepce;Lsm3;Sf3a2;Luc7l3;Lsm10;Snrpd2;Snrpa;Rbm42;Sart1
actin polymerization or depolymerization	actin polymerization or depolymerization;actin filament polymerization;regulation of actin filament polymerization	Arhgap28;Evl;Micall2;Vill;Arpc4;Ssh2;Rhod;Cdc42ep2;Nckap1l;Bin1;Pycard;Pik3r2;Esam;Pecam1;Ptk2b;Myo1c;Ccl24;Prex1;Pstpip1;Capn1;Dbnl;Cdc42ep1;Arpc5;Lima1;Cdc42ep4;Arpc3;Mical1;Arhgap18;Brk1;Capg;Tmsb4x;Cdc42ep5;Pik3ca;Hcls1;Cfl1;Wdr1;Aif1;Cotl1;Diaph1;Coro1a;Capzb;Nphs1;Prkce;Washc1;Tmsb10;Pfn1
mannosidase activity	mannosidase activity;alpha-mannosidase activity	Edem1;Edem3;Man1a;Man2a1;Manba;Manea;Man1a2;Man2a2;Man2b1
regulation of steroid biosynthetic process	regulation of steroid biosynthetic process;regulation of steroid metabolic process	Prox1;Ces1d;Dgkq;Ces1f;Rest;Ces1c;Apob;Akr1c6;Insig2;Qki;Ces1b;Asah1;Pex2;Akr1c14;Nr3c1;Atp1a1;Clcn2;Hsd3b5;Cyp7a1;Igfbp7;Ces1e;Stard4;Insig1;Scp2;Nfkb1;Creb1;Apoe;Fgf1;Akr1c20;Abca2;Kit;Ttc39b;Foxa2;Ldlr;Arv1;Rorc
response to topologically incorrect protein	response to topologically incorrect protein;response to unfolded protein	Tmem33;Hspa5;Edem1;Edem3;Xbp1;Ufl1;Amfr;Dnajb9;Faf2;Ern1;Herpud2;Pdia6;Ptpn2;Clu;Hsph1;Ero1a;Erp44;Qrich1;Selenos;Dnajc3;Eif2ak3;Ubxn4;Sdf2l1;Pik3r1;Yod1;Syvn1;Nfe2l2;Atf6b;Derl1;Manf;Nck1;Eif2s1;Ficd;Stt3b;Klhl15;Cul3;F12;Tmtc4
