representative	grouped_terms	genes
striated muscle tissue development	striated muscle tissue development;cardiac muscle tissue development	Fgf9;Adrb1;Fgf1;Lrrc27;Myl7;Hand2;Tenm4;Ankrd1;Prmt1;Gata5;Ptcd2;Rxrb;Rarb;Hdac7;Gata6;Col14a1;Rbm10;Lox;Eya1;Pdgfra;Fgfr1;Wnt5a;Wt1;Meis1;Mapk11;Egln1;Heg1;Mapk14;Kcnj8;Sik1;Fhod3;Ddx39b;Notch1;Lrp2;Plec;Ncam1;Popdc2;Actc1;Hamp2;Prickle1;Mylk3;Jph2;Akap6;Lmna;Cdon;Sirt6;Pou4f1;Xirp1;Alpk2;Sema3c;Actn2;Sgcd;Tgfbr3;Tnni1;Boc;Pi16;Myl2;Adamts9;Neb;Pdgfrb;Sgcb;Tgfb2;Angpt1;Rpl3l;Efnb2;Aldh1a2;Asb2;Nrap;Alpk3;Tnnc1;Mef2c;Tcap;Speg;Ttn;Slc25a4;Tpm1;AW551984;Tbx1;Myo18b
regulation of monoatomic ion transmembrane transport	regulation of monoatomic ion transmembrane transport;regulation of monoatomic cation transmembrane transport	Atpsckmt;Rgs4;Rgs9;Neto1;Prkca;Ripk1;Gsto1;Myo5a;Fxyd5;Kcnip4;Tspan13;Tesc;Ahnak;Scn2b;Cxcl11;Flna;Adrb1;Abcb1a;Cracr2a;Stimate;P2rx7;Atp1b2;Cacnb3;Plcg1;Grin2d;Gjc2;Wnk3;Rangrf;Cacng1;Ikbkb;P2rx5;Kcnj14;Abcb1b;Tcaf1;Reln;Tcirg1;Scn5a;Fgf14;Abcc9;Nos1;Nlgn3;Thy1;Kcnj8;Ahr;Lime1;Ngf;Trem2;Dpp6;Rrad;Hamp2;Gnb5;Stim1;Plcg2;Fgf13;Ano6;Osr1;Jph2;Akap6;Kcnj2;Stac3;Il4;Snta1;Trdn;Slc6a9;Actn2;Scn3b;Fgf11;Rgs7;Cav1;Selenon;Dysf;Mrln;Nol3;Adrb2;Cacnb1;Nipsnap2;Tgfb2;Nedd4l;Hrc;Fxyd6;Ank2;Cd63;Fhl1;Akt1;Wnk2;Jsrp1;Bin1;Capn3;Lcn2;Scn1b;Tmem38a;Casq1;Cacna2d1;Atp1a2;Casq2
sulfation	sulfation;sulfotransferase activity;transferase activity, transferring sulphur-containing groups	Sult1c2;Sult5a1;Sult4a1;Sult1a1;Chst4;Sult1e1;Sult3a2;Sult2a6;Sult3a1;Sult2a4;Sult2a3;Sult2a5;Sult2a2;Sult2a1;Hs3st1;Hs3st3a1;Ust;Oxct1
receptor ligand activity	receptor ligand activity;signaling receptor activator activity;signaling receptor regulator activity	Sema3g;Tafa4;Aimp1;Ntf5;Ccl22;Sema4a;Pdgfd;Cx3cl1;Kng2;Nrg1;Inhba;Ctsg;Il15;Fgf2;Egf;Cd320;Dand5;Nenf;a;Csf1;Cd86;Il12a;Retnlg;Cmtm7;Cxcl11;Fgf9;Npff;Igf2;Sema7a;Fgf1;Stc1;Cxcl12;Wnt9a;Spp1;Cxcl1;Vegfc;Il33;Sema4d;Cdnf;Sema6d;Metrnl;Pdgfb;Lgals3;Pgf;Lif;Sema3a;Jag2;Wnt4;Tff1;Il7;Manf;Gpi1;Wnt5a;Msmp;Fgf14;Inha;Gdf10;Hspa1a;Fgf21;Saa3;Fgf7;Ogn;Wnt5b;Ecrg4;Il34;Mdk;Gdf2;Sema3f;Ccl6;Ccl24;Metrn;Inhbb;Sema4b;Sema4f;Ngf;Osm;Sema5a;Fgf18;Hamp2;Il10;Fgf13;Sema3b;Crhr2;Slit2;Efemp1;Il4;Ntf3;Sema3c;Wnt11;Grn;Gpnmb;Fgf11;Enho;Ccl21e;Timp1;Zfp106;Tgfb3;Wnt2b;Tgfb2;Flrt2;Sema6c;Cga;Tafa2;Ccl21a;Fndc5;Gas6;Adipoq;Nbl1;Fbn1;Retnla;Sfrp2;Apln;Wfikkn1;Pde4d;Dkk2;Ly6g2;Ly6c1;Dkk3;Lynx1
taxis	taxis;chemotaxis	Unc5c;Tsc2;Tnfsf14;Bin2;Fes;Cdh13;Sema6b;Lsp1;Itgb3;Vegfb;Stap1;Serpine1;Sema3g;Tafa4;Calr;Plgrkt;Ccl22;Sema4a;Pdgfd;Cx3cl1;Ptk2;Pde4d;Il17ra;Nrg1;Ctsg;Fgf2;Arrb2;Elmo2;Ednrb;Cxcr6;Syk;C3ar1;Prkca;Itga2;Slamf9;Pla2g7;Nova2;Igfals;Amot;Dusp1;Megf8;Fcgr3;Csf1;Il12a;Retnlg;Hspb1;Cxcr2;Cmtm7;Plekhg5;Il17rc;Cxcl11;Fn1;S100a9;Sema7a;Fgf1;Csf3r;S100a8;Cxcl12;Stx4a;Spp1;Tubb2b;Cxcl1;Vegfc;Gbf1;Cx3cr1;Csf1r;Ntn1;Sema4d;Hc;Sema6d;Pik3cd;Ntrk3;Trpm2;Mtus1;Pdgfb;Plxnb3;Lgals3;Dpep1;Trpm4;Pgf;Lox;Sema3a;Trpv4;Myo9b;Ephb1;Itgb2l;Pdgfra;Lrtm2;Fgfr1;Ccr2;Wnt5a;Adgra2;Akt2;Ptafr;Msmp;Jam3;Saa3;Fgf7;Abcc1;Vcam1;Plxna4;Il34;Ccr5;Mdk;Tpbg;Sema3f;Ccl6;Ccl24;Sema4b;Notch1;Bst1;Lrp2;Sema4f;Trem2;Plxna3;Bsg;Sema5a;Plec;Fgf18;Smoc2;Anxa1;Ano6;Padi2;Sema3b;Dapk2;Slit2;Il4;Ntf3;Prkcq;Sema3c;Slit3;Slit1;Ccl21e;Nrp2;Pdgfrb;Dysf;Cmklr1;Ackr3;Sema6c;Lbp;Angpt1;Efnb2;Ccl21a;F7;Gas6;Mmp2;Nedd9;Nbl1
cardiac cell development	cardiac cell development;cardiac muscle cell development	Fhod3;Ddx39b;Notch1;Plec;Popdc2;Actc1;Hamp2;Prickle1;Mylk3;Akap6;Lmna;Xirp1;Alpk2;Actn2;Sgcd;Tgfbr3;Pi16;Smad6;Myl2;Neb;Pdgfrb;Sgcb;Asb2;Nrap;Alpk3;Tcap;Speg;Ttn;Slc25a4;Myo18b
skeletal muscle organ development	skeletal muscle organ development;skeletal muscle tissue development	Fxr1;Popdc3;Myl6b;Snw1;Meg3;Scx;Vrk3;Heyl;Smo;Tcf21;Vamp5;Atf3;Igf2;Usp2;Ddx17;Ankrd1;Egr1;Plagl1;Ephb1;Fos;Gtf3c5;Bmal1;Myh14;Wt1;Srpk3;Mapk14;Hivep3;Pmp22;Usp19;Actn3;Notch1;Plec;Popdc2;Barx2;Stac3;Cdon;Crhr2;Cav1;Selenon;Dysf;Adrb2;Flot1;Ski;Ybx3;Klhl41;Cacna1s;Nupr1;Asb2;Smyd1;Eln;Col6a1;Rbfox1;Mef2c;Ryr1;Acta1;Ankrd2;Des;Mylpf;Tbx1;Lmod3
axon development	axon development;axonogenesis	Sema6b;Plxnd1;Psen1;Cobl;Neo1;Cntnap2;Trpv2;Sema3g;Epha4;Unc5b;Sema4a;Lamc2;Ptk2;Rtn4rl2;Kif5a;Pak1;Dynlt1f;Dynlt1c;Ndn;Nrg1;Unc5d;Mapk8ip3;Tnc;Efnb3;Dab1;Lama5;Atl1;Smn1;Prkca;Zeb2;Cdkl3;Atp8a2;Lrp4;Nova2;Lamc1;Igfals;Ptpn11;Megf8;Anapc2;Numbl;Smo;Chn1;Bmpr1b;Lamc3;Crppa;Lrig2;Ttc3;Flna;Fn1;Sema7a;Tnfrsf21;Cdkl5;Klf4;Ngfr;Cxcl12;Hoxa1;Map1b;Tubb2b;Chl1;Syngap1;Disc1;Csf1r;Cacna1a;Ntn1;Sema4d;Ntng2;Cdh1;Sema6d;Apbb1;Raph1;Ntrk3;Golga2;Lamb1;Mgll;L1cam;Plxnb3;Ssna1;Gata3;Ntrk2;Sema3a;Plxna1;Ptprm;Ephb1;Ephb6;Stxbp1;Lrtm2;Grm7;Reln;Mypn;Wnt5a;Matn2;Cyfip2;Nrdc;Dst;Nlgn3;Plxna4;Nptx1;Mbp;Thy1;Olfm1;Ccr5;Ddr1;Pmp22;Hoxa2;Folr1;Pak3;Sema3f;Fzd3;Map1a;Metrn;Sema4b;Notch1;Lrp2;Sema4f;Rtn4;Ngf;Tnfrsf12a;Plxna3;Bsg;Sema5a;Ncam1;Golga4;Efna2;Adcy10;Fgf13;Prickle1;Vim;Map1s;Sema3b;Rgma;Slit2;Map6;Dbn1;Gli2;Bex1;Ntf3;Sema3c;Mapt;Uchl1;Grn;Slit3;Bhlha15;Boc;Slit1;Lama2;Nrp2;Lamb2;Flot1;Prtg;Auts2;Cdh11;Tgfb2;Arhgef25;Flrt2;Sema6c;Enah;Efnb2;Mmp2;Twf2;Trak2;Ust;Scn1b;Mef2c;Nexn;Adcy1;Unc5c;Tsc2;Lama1;Notch3;Nrcam
neuron projection guidance	neuron projection guidance;axon guidance	Unc5c;Lama1;Notch3;Nrcam;Sema6b;Neo1;Sema3g;Epha4;Unc5b;Sema4a;Lamc2;Kif5a;Unc5d;Mapk8ip3;Efnb3;Lama5;Nova2;Lamc1;Igfals;Megf8;Smo;Chn1;Bmpr1b;Lamc3;Crppa;Sema7a;Ngfr;Cxcl12;Hoxa1;Tubb2b;Chl1;Csf1r;Ntn1;Sema4d;Sema6d;Apbb1;Lamb1;L1cam;Gata3;Sema3a;Plxna1;Ptprm;Ephb1;Ephb6;Lrtm2;Reln;Mypn;Wnt5a;Matn2;Cyfip2;Plxna4;Hoxa2;Sema3f;Fzd3;Sema4b;Notch1;Lrp2;Sema4f;Plxna3;Bsg;Sema5a;Ncam1;Efna2;Sema3b;Slit2;Gli2;Ntf3;Sema3c;Slit3;Boc;Slit1;Lama2;Nrp2;Lamb2;Flot1;Prtg;Tgfb2;Arhgef25;Flrt2;Sema6c;Enah;Efnb2;Scn1b;Mef2c;Nexn
heart contraction	heart contraction;heart process	Scn5a;Abcc9;Nos1;Kcnj8;Ace;Smtn;Jup;Cacna1g;Zc3h12a;Popdc2;Actc1;Gnao1;Atp2a2;Adcy10;Fgf13;Akap6;Kcnj2;Crhr2;Snta1;Ctnna3;Trdn;Slc4a3;Tmem65;Sgcd;Tnni1;Scn3b;Myl2;Dmpk;Cav1;Rps6ka2;Adrb2;Tgfb2;Nedd4l;Hrc;Ank2;Bin1;Tnnc1;Scn1b;Gsn;Tcap;Tmem38a;Ttn;Cacna2d1;Tnni2;Myl1;Tpm1;Atp1a2;Casq2;Apln
proton motive force-driven ATP synthesis	proton motive force-driven ATP synthesis;proton motive force-driven mitochondrial ATP synthesis;ATP biosynthetic process	ND1;ND6;ATP6;ND4;ND2;Atp6-ps;Ndufa6;ND3;Ndufb1;ND5;Ndufb6;Atp5mg;Ndufb4;Ndufc2;Ndufb9;ND4L;Ndufa5;ATP8;Ndufv3;Ndufa3;Ndufa1;Ndufb11;Ndufa10;Atp5pf;Atp5pd;Sdhb;Ndufb2;Atp5mc3;Atp5f1e;Ndufab1;Sdhd;Ndufa13;Antkmt;Ndufs4;Atp5me;Ndufb3;Atp5mf;Ndufs5;Map2k1;Ak3;Slc25a13;Lipa;Cox11;Ldhd;Sphk2
voltage-gated monoatomic ion channel activity	voltage-gated monoatomic ion channel activity;voltage-gated channel activity	Tmem37;Kcnk3;Scn2b;Cachd1;Slc17a3;Cacnb3;Grin2d;Cacna1a;Kcnd2;Ano1;Gpr89;Cacng1;Trpm4;Kcnn1;P2rx5;Kcnj14;Grm7;Kcnt2;Clcn1;Kcnq3;Scn2a;Kcnc3;Clcn7;Kcnj8;Grin3b;Tspoap1;Kcnq5;Cacna1g;Ano6;Kcnj2;Tpcn2;Lrg1;Kcnma1;Cacnb1;Ncs1;Cacna1s;Kcnq4;Ryr1;Cacna2d1;Kcnc4
release of sequestered calcium ion into cytosol	release of sequestered calcium ion into cytosol;regulation of sequestering of calcium ion;sequestering of calcium ion;negative regulation of sequestering of calcium ion	Itpr3;Ccl21b;Plcb4;Ednra;Cyba;Ibtk;Slc8a1;Dmd;Asph;Pkd2;Xcl1;Pln;Calm3;Ptpn6;Ddit3;Prkd1;Letm1;Plch1;Itgb3;Itpr1;Cx3cl1;Aplnr;Pde4d;Fgf2;Htr2c;Itpr2;Gsto1;Myo5a;Cxcl11;Flna;P2rx7;Plcg1;Plcb2;Trpm2;Thy1;Ccr5;Lime1;Ngf;Plcg2;Jph2;Akap6;Tpcn2;Trdn;Plcd1;Ccl21e;Selenon;Nol3;Tgfb2;Hrc;Ank2;Ccl21a;Cacna1s;Jsrp1;Capn3;Plce1;Plcb3;Ryr1;Tmem38a;Casq1;Casq2;Mtln;Psen1
monoatomic cation transmembrane transporter activity	monoatomic cation transmembrane transporter activity;inorganic cation transmembrane transporter activity;inorganic molecular entity transmembrane transporter activity	Slc4a11;Scn2b;Slc25a27;Slc41a1;Slc45a3;Nalcn;Panx1;Slc4a4;Atp13a4;Cachd1;Zdhhc13;P2rx7;Atp1b2;Slc4a8;Slc25a22;Cacnb3;Grin2d;Cacna1a;Catsper2;Slc6a8;Trpm2;Slc39a4;Kcnd2;Ano1;Cacng1;Slc22a1;Slc34a2;Trpm4;Ano10;Kcnn1;Trpv4;Sec61a1;Gm5134;P2rx5;Kcnj14;Grm7;Sting1;Slc1a2;Scn5a;Kcnt2;Kcnq3;Slc2a4;Mmgt2;Abcc9;Slc39a14;Scn2a;Hrh1;Slc13a5;Slc16a1;Slc5a11;Kcnc3;Kcnj8;Slc9a7;Slc41a3;Nipal2;Grin3b;Tspoap1;Atp6v0d2;Kcnq5;Slc1a3;Atp13a2;Cacna1g;Nipa1;Slc41a2;Stim1;Slc39a7;Atp2a2;Atp2b2;Ano6;P2rx6;Slc9a2;Kcnj2;Pex5l;Tpcn2;Slc1a7;Lrg1;Chrnb1;Slc6a9;Atp6v0e2;Scn4a;Scn3b;Slc16a3;Gpm6a;Nipal1;Kcnma1;Cacnb1;Ncs1;Slc6a7;Atp6v0a4;Ucp2;Cox7a1;Slc5a1;Cacna1s;Slc25a12;Kcnq4;Pkd2l2;Scn1b;Ryr1;Tmem38a;Slc24a3;Atp2a1;Slc13a3;Cacna2d1;Slc25a4;Atp1a2;Kcnc4;Rhbg;Gabrb1;Apol8;Apol10b;Ano5;Slc25a24;Slc25a30;Clcn1;Slc26a6;Slc37a1;Gabrr2;Ano8;Clcn7;Gabrb2;Gabrq;Slc4a3;Clic5;Clca3a1
muscle tissue morphogenesis	muscle tissue morphogenesis;muscle organ morphogenesis;cardiac muscle tissue morphogenesis	Wnt5a;Egln1;Heg1;Notch1;Lrp2;Efemp2;Actc1;Sirt6;Pou4f1;Fzd2;Tgfbr3;Tnni1;Myl2;Tgfb2;Angpt1;Col3a1;Tnnc1;Tcap;Ttn;Tpm1;Tbx1;Lif;Smtnl1
regulation of actin polymerization or depolymerization	regulation of actin polymerization or depolymerization;regulation of actin filament length;actin polymerization or depolymerization;actin filament polymerization	Add1;Sh3bp1;Daam2;Kirrel1;Kank4;Pycard;Cit;Plekhg2;Pecam1;Alox15;Hip1r;Specc1l;Cyria;Wdr1;Cdc42ep3;Kank3;Myo1c;Capg;Cracd;Cyfip2;Tenm1;Icam1;Pak3;Fhod3;Ccl24;Dmtn;Sema5a;Fchsd1;Pik3r2;Lima1;Slit2;Ssh2;Dbn1;Actn2;Pfn2;Baiap2;Ccl21e;Tmod1;Sptb;Plekhh2;Ccl21a;Arhgap28;Twf2;Bin1;Eln;Gsn;Tmod4;Tpm1;Lmod2;Lmod3;Neb;Diaph3;Spire1;Enah
cardiocyte differentiation	cardiocyte differentiation;cardiac muscle cell differentiation	Adrb1;Lrrc27;Hand2;Tenm4;Rxrb;Rarb;Spry1;Gata6;Col14a1;Pdgfb;Rbm10;Pdgfra;Wt1;Meis1;Vcam1;Kcnj8;Folr1;Sik1;Fhod3;Ddx39b;Notch1;Plec;Popdc2;Actc1;Hamp2;Prickle1;Mylk3;Akap6;Lmna;Sirt6;Xirp1;Alpk2;Sema3c;Actn2;Sgcd;Tgfbr3;Pi16;Smad6;Myl2;Neb;Pdgfrb;Sgcb;Tgfb2;Efnb2;Asb2;Nrap;Alpk3;Mef2c;Tcap;Speg;Ttn;Slc25a4;AW551984;Myo18b
myotube cell development	myotube cell development;skeletal muscle fiber development	Nfatc2;Pmp22;Actn3;Plec;Stac3;Selenon;Ski;Cacna1s;Col6a1;Ryr1;Acta1;Lmod3
oxidoreductase activity, acting on CH-OH group of donors	oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	Hsd3b2;Hsd3b3;Cyp4a12a;Hsd3b5;Adh4;Cyp4a12b;Hsd17b11;Ugdh;Bdh2;Hao1;Hsd17b13;Hibadh;L2hgdh;Akr1c14;Chdh;Dhrs7b;Akr1c19;Hsd17b12;Hsd17b10;Hmgcr;Rdh19;Dhrs11;Adhfe1;Cryl1;G6pdx;Dhdh;Akr1c12;Hsd11b1;Sord;Rdh7;Akr7a5;Hpgd;Rdh11;Idh1;Akr1c13;Akr1c6;Sdr9c7;Akr1a1;Adh5;Ehhadh;Fasn;Grhpr;Gpd1;Adh6a;Kdsr
regulation of actin filament-based process	regulation of actin filament-based process;regulation of actin cytoskeleton organization	Rnd1;Add1;Sh3bp1;Daam2;Kirrel1;Kank4;Zeb2;Pycard;Celsr1;Rhoc;Cit;Sdc4;Plekhg2;Pecam1;Alox15;Ect2;Hck;Abi2;Hip1r;Flna;Tmeff2;Adrb1;Stc1;Sh3pxd2b;Specc1l;Fhod1;Arhgef15;Cyria;Pxn;Csf1r;Wdr1;Trpm2;Rangrf;Trpm4;Cdc42ep3;Kank3;Myo1f;Wnt4;Myo1c;Nf2;Capg;Cracd;Scn5a;Jam3;Cyfip2;Tenm1;Nos1;Pick1;Frmd6;Icam1;Pak3;Fhod3;Ccl24;Pam;Bst1;Dmtn;Jup;Dapk3;Sema5a;Fchsd1;Arhgef18;Pik3r2;Atp2a2;Adcy10;Fgf13;Synpo2l;Mylk3;Lima1;Akap6;Rhof;Kcnj2;Slit2;Ssh2;Dbn1;Ctnna3;Prkcq;Wnt11;Actn2;Pfn2;Pdpn;Baiap2;Ccl21e;Tmod1;Neb;Pdgfrb;Cav1;Tgfb3;Tgfb2;Limch1;Sptb;Ppm1e;Ank2;Plekhh2;Ccl21a;Arhgap28;Twf2;Bin1;Nedd9;Eln;Synpo2;Tnnc1;Mef2c;Gsn;Synpo;Tmod4;Ankrd23;Tpm1;Lmod2;Atp1a2;Casq2;Lmod3
actin-mediated cell contraction	actin-mediated cell contraction;actin filament-based movement	Rangrf;Trpm4;Myo9b;Scn5a;Abcc9;Nos1;Frmd6;Kcnj8;Jup;Cacna1g;Actc1;Atp2a2;Adcy10;Fgf13;Akap6;Kcnj2;Snta1;Dbn1;Ctnna3;Sgcd;Scn3b;Pdpn;Cav1;Nedd4l;Limch1;Ank2;Epdr1;Bin1;Tnnc1;Scn1b;Gsn;Cacna2d1;Tpm1;Atp1a2;Casq2;Myo1c;Myh14;Myo5c
