representative	grouped_terms	genes
proteasome complex	proteasome complex;endopeptidase complex;peptidase complex	Psma4;Psma5;Psmd3;Psmb2;Sem1;Psmb1;Psma2;Psmd13;Psmd2;Psma6;Dnajb2;Psmd14;Psmd1;Usp14;Psmb6;Psmf1;Psmb4;Ube3a;Adrm1b;Psmd8;Vcp;Psme3;Psmc6;Ubqln1;Psmd6;Psmb7;Psmc1;Txnl1;Psma7;Psmd11;Psmc2;Psmc3;Psmb3;Rad23b;Ide;Psmc5;Adrm1;Psmd4;Psmb5;Hspb1;Psmc4;Pigt;Pigk;Pigs;Capns1;Taf12;Spcs2;Taf6;Afg3l1;F3;Tada2b;Spcs3;Spg7;Sf3b5;Sec11c;Taf10
positive regulation of interleukin-1 beta production	positive regulation of interleukin-1 beta production;positive regulation of interleukin-1 production	Egr1;Ifi209;Mndal;Clec7a;Ifi208;Ifi204;Ifi205;Ifi211;Ccr5;Lilra5;Ifi207;Ifi203;Nod1;Jak2;Casp4;Ifi213;Tlr4;Usp50;Tyrobp;Nlrp3;Tlr8;Ifi203-ps;Cd36;Ccn1;Naip5;Aim2;Casp1;Tmem106a;Ifi206;Gbp5;Ripk2;Nod2;Hk1;Hmgb1;Mefv;P2rx7;Gsdmd;App;Malt1;Pycard;Ager;Tlr6;Tnf;Havcr2;Il16
innate immune response-activating signaling pathway	innate immune response-activating signaling pathway;activation of innate immune response;positive regulation of innate immune response;positive regulation of response to biotic stimulus;pattern recognition receptor signaling pathway;regulation of innate immune response	Rigi;Lacc1;Ifi209;Mndal;Clec7a;Esr1;Oas1g;Clec4n;Tnip2;Ifi208;Syk;Ifi204;Gbp2;Mbl2;Ddx60;Igtp;Oas3;Ifi205;Gm12250;Klrk1;Sting1;Trem2;Ifi211;Nfkbiz;Mapkapk3;Cd300lf;Ltf;Ifi207;Rsad2;Ifi203;Nod1;Irf7;Nr1d1;Irf1;Casp4;Appl2;Rtn4;Ptpn22;Cd274;Tlr13;Plcg2;Ifi213;Klrc3;Tlr4;Treml4;Cd86;Oas1a;Cd14;Pik3ap1;Usp50;Klrc1;Tyrobp;Tifab;Akt1;Tnip3;Dhx33;Slc15a3;Nlrp3;Tlr8;Irgm2;Irgm1;Klrd1;Havcr2;Ifi203-ps;Cd36;Pcbp2;Eif2ak2;Cd300a;Aim2;Tlr7;Ticam2;Casp1;Itch;Lyn;Gramd4;S100a9;Cyba;Arrb2;Dhx58;Ifi206;Gbp5;Nmi;Tifa;Ripk2;Nod2;Tbk1;Unc93b1;Btk;Rab7b;S100a8;Lrrc19;Ptprs;Trim25;Flot1;Sec14l1;Hmgb1;Mefv;Rftn1;App;Irf4;Slc15a4;Traf3ip3;Pycard;Klri1;Nfkbil1;Trim11;Scimp;Trim3;Klre1;Tlr6;Tnf;Lbp;Alpk1;Irf2;Zbp1;Trim30d;Gbp7;Pspc1;Gbp3;Trim12a;Trim30c;Trim12c;Sfpq;Trim5;Znfx1;Sin3a;Casp6;H2-Q4;Cd160;Rasgrp1;H2-T22;Ly86;H2-Q6;H2-T10;Slamf6;H2-Q1;Dpp4;H2-T23;Emilin1;Cd226;H2-Q7;Sash1;Spi1;Mr1;Cd180;Cd24a;Card9;Cd74;Cxcl1;Vav1;H2-M3;Trim6;H2-D1;Mmp12;Prkca;Nlrc5;Trim56;Srebf1;Adam8;Gimap3;Ikbke;H2-K1;Vsig4;Samhd1;Serpinb1a;Isg15;Parp14;Nfe2l2;Clec2d;Ncf1;Klrb1f;Myo1f;Trafd1;Trim21;Tgfb1;Cnot7;Fgr;Ptpn2;Adar;Dcst1;Serpinb9
mononuclear cell proliferation	mononuclear cell proliferation;regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation;lymphocyte proliferation;leukocyte proliferation;regulation of leukocyte proliferation	Prlr;H2-Q4;Vcam1;Il15;Ahr;Rasgrp1;H2-T22;Nckap1l;Il1a;Prkcd;Ptprc;Vsig4;Syk;Csf1r;Dlg1;Slc4a1;H2-Q6;Cd38;Itgb2;H2-T10;Fcgr2b;Nfkbiz;Slamf6;Cblb;Slfn2;Jak2;Irf1;Msn;Slc11a1;Ptpn22;Cd274;H2-Q1;Cd44;Dock2;H2-T23;Tlr4;Irs2;H2-Q7;Cd86;St6gal1;Tyrobp;H2-Aa;Ripk3;Cd180;Itgal;Tnfrsf14;Rac2;Clec4g;Cd80;Slc39a10;Psmb10;Irgm1;Cd24a;Havcr2;Sash3;Emp2;Tyk2;Cd209a;Cd300a;Tgfb1;Cd74;Tmem131l;Btla;Laptm5;Lilrb4a;Abl1;Anxa1;Inpp5d;Itch;Lyn;Pdcd1lg2;Nfatc2;H2-D1;H2-DMb1;Il6st;Itgam;Lgals3;Ccl5;Aif1;Btnl2;Cd19;Csf1;Ccdc88b;Card11;Casp3;Ccr2;Tnfrsf1b;Ripk2;Mpl;Tbk1;Btk;Azi2;Lilrb4b;Pkn1;Dlg5;Slc7a1;Cd320;Cd28;Fyn;Il7;Sos2;Atad5;Slfn1;Hmgb1;Glmn;Vsir;Spta1;Gpnmb;Coro1a;P2rx7;Tnfrsf21;Marchf7;Malt1;H2-DMb2;Impdh2;Tnfrsf13c;Ebi3;Pycard;Ager;Prkcq;Ncstn;Cd55;Fosl2;Cd22;Rassf5;H2-K1;Arg2;Ptpn6;Sftpd;Lst1;Sh3rf1;Cxcr4;Gja1;Tnfrsf9;Shb;Bmp4;Xcl1;Tnfrsf13b;Pla2g5;Slamf1;Sdc4;Zfp335;Trp53;Rasal3;Cnn2;Tcf3;Tspan32;Il12b;Il1b;Trem2;Csf2ra;Mapk3;Csf2rb2;Junb;Ccl12;Tcirg1;Nf1;Stat6
cellular response to molecule of bacterial origin	cellular response to molecule of bacterial origin;cellular response to biotic stimulus;cellular response to lipopolysaccharide	Tut4;Ahr;Il1a;Tnip2;Trim30d;Cxcl9;Gbp2;Igtp;Sirpa;Ly86;Ogt;Axl;Mrc1;Klrk1;Cd68;Trem2;Fcgr2b;Nfkbiz;Gbp10;Ltf;Pde4b;Ppbp;Gbp3;Zfp36;Nr1d1;Jak2;Cd300lb;Ptpn22;Cd274;Cd84;Plcg2;Tlr4;Irf8;Stap1;Cd86;Cd14;Sash1;Trim12a;Spi1;Tifab;Akt1;Tnip3;Trim30c;Gbp6;Cd180;Mapk3;Nlrp3;Cd80;Irgm2;Irgm1;Havcr2;Fcgr4;Cd36;Trim12c;Zc3h12a;Ticam2;Cxcl1;Casp1;Lilrb4a;Abl1;Cmpk2;Plscr4;Lyn;Vim;Trim5;Pdcd1lg2;Plscr2;Pde4d;Cxcl16;Cxcl10;Prkca;Gbp5;Shpk;Tnfrsf1b;Ripk2;Nod2;Pde2a;Ctsg;Plscr3;Serpine1;Hmgb1;Akap8;Malt1;Pycard;Nfkbil1;Scimp;Cd55;Tlr6;Tnf;Lbp;Gata1;Mapk14;Stat1;Map2k7;Mmp8;Arid5a;Cx3cr1;Git1;Tlr1;Nr1h4;Il12b;Il1b;Nfkb1;Ccl2;Prkce;Bcl10;Tlr2;Dab2ip;Pdcd4;Nfkbia;Cyrib;Clec7a;Txnip;Syk;Notch2;Bcl2l11;Notch1;Btk;Eme1;Fbh1;Ddit3;Trp53
response to molecule of bacterial origin	response to molecule of bacterial origin;response to lipopolysaccharide	Nos1;Nqo1;Tut4;Ahr;Il1a;Tnfrsf11a;Tnip2;Trim30d;Cxcl9;Gbp2;Igtp;Sirpa;Ly86;Ogt;Axl;Adam17;Mrc1;Klrk1;Cd68;Trem2;Fcgr2b;Nfkbiz;Mapkapk3;Gbp10;Ltf;Pde4b;Ppbp;C5ar1;Gbp3;Zfp36;Nr1d1;Jak2;Casp4;Cd300lb;Slc11a1;Ptpn22;Cd274;Ssc5d;Cd84;Plcg2;Tlr4;Irf8;Stap1;Cd86;Cd14;Sash1;Trim12a;Spi1;Tifab;Akt1;Tnip3;Trim30c;Gbp6;Cd180;Abr;Mapk3;Nlrp3;Cd80;Irgm2;Irgm1;Ncf2;Cd24a;Havcr2;Fcgr4;Ednrb;Cd36;Card9;Trim12c;Eif2ak2;Zc3h12a;Ticam2;Cxcl1;Casp1;Lilrb4a;Abl1;Cmpk2;H2-M3;Plscr4;Lyn;Vim;Trim5;Pdcd1lg2;Trim6;S100a9;Plscr2;Otud5;Pde4d;Cxcl16;Cxcl10;Prkca;Gbp5;Shpk;Tnfrsf1b;Ripk2;Nod2;Btk;Ptger3;S100a8;Pde2a;Ctsg;Plscr3;Serpine1;Hmgb1;Akap8;P2rx7;Malt1;Adm;Col6a1;Palm3;Pycard;Nfkbil1;Scimp;Cd55;Tlr6;Fosl2;Tnf;Lbp;Gata1;Mapk14;Cnr1;Stat1;Map2k7;Mmp8;Arid5a;Cx3cr1;Git1;Rps6ka3;Ptger2;Tlr1;Nr1h4;Tcf3;Il12b;Il1b;Ptger4;Nfkb1;Ccl2;Prkce;Bcl10;Tlr2;Dab2ip;Pdcd4;Hmgb2;Nfkbia;Cyrib;Tap2;Ptafr
positive regulation of adaptive immune response	positive regulation of adaptive immune response;positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	H2-Q4;Clec7a;H2-T22;H2-T24;Clec4n;Ptprc;Fcgr3;H2-Q6;Raet1e;H2-T10;Trem2;Nfkbiz;Rsad2;Raet1d;Jak2;Slc11a1;Cd274;H2-Q1;H2-Q8;Pla2g4a;Cd44;H2-T23;Fcgr1;Cd226;H2-Q7;Eif2ak4;H2-Ab1;Mr1;Nlrp3;Cd24a;H2-DMa;Sash3;Card9;Tyk2;Tgfb1;Cd74;Rif1;H2-M3;Gata3;Mill2;H2-D1;Fcer1g;Ccr2;Ripk2;Nod2;Btk;Trp53bp1;Il18r1;Skap1;Cd28;Atad5;P2rx7;Malt1;Tbx21;Tnfrsf13c;Pycard;Prkcq;Mill1;Gimap3;Cd55;Tnf;H2-K1;Shld2;H2-Q9;C3;Nfkbid;Xcl1;Arid5a;Slamf1;Sirt1;Stat6;Il12b;Il1b;Pvr;Cd40;Paxip1;Il18;Cyrib;Tap2
immune response-activating signaling pathway	immune response-activating signaling pathway;immune response-regulating signaling pathway	H2-Q4;Cd160;Rigi;Lacc1;Ifi209;Mndal;Clec7a;Esr1;Nckap1l;Oas1g;Clec4n;Tnip2;Ptprc;Ifi208;Usp12;Tec;Syk;Ifi204;Gbp2;Mbl2;Ddx60;Igtp;Oas3;Ifi205;H2-Q6;Cd38;Gm12250;Nfam1;Klrk1;Sting1;Trem2;Themis2;Ifi211;Nfkbiz;Prkcb;Mapkapk3;Cblb;Cd300lf;Ltf;Ifi207;Rsad2;Lcp2;Pde4b;Ifi203;Nod1;C5ar1;Irf7;Nr1d1;Irf1;Casp4;Appl2;Rtn4;Fpr1;Ptpn22;Cd274;Tlr13;H2-Q1;Ermap;Plcg2;Ifi213;Klrc3;Cd226;Tlr4;H2-Q7;Fyb1;Treml4;Stap1;Cd86;Oas1a;Cd14;Pik3ap1;Usp50;Klrc1;Tyrobp;Tifab;Akt1;Tnip3;Dhx33;Slc15a3;Nlrp3;Tlr8;Elf1;Sh2b2;Irgm2;Slc39a10;Irgm1;Klrd1;Havcr2;Ifi203-ps;Cd36;Pcbp2;Lpxn;Eif2ak2;Cd300a;Aim2;Tlr7;Cmtm3;Zc3h12a;Ticam2;Casp1;Laptm5;Lilrb4a;Abl1;Khdrbs1;Itch;Lyn;Gata3;Gramd4;S100a9;Nfatc2;H2-D1;Fcer1g;Itgam;Lgals3;Plscr2;Cyba;Cacnb3;Rnf31;Btnl2;Cd19;Pde4d;Arrb2;Card11;Bcl2a1d;Dhx58;Cd2ap;Ezr;Ifi206;Gbp5;Nmi;Tifa;Ripk2;Nod2;Tbk1;Unc93b1;Btk;Lilrb4b;Skap1;Rab7b;Ptprj;S100a8;Lat;Cd47;Pram1;Kcnn4;Lrrc19;Ptprs;Cd28;Fyn;Trim25;Flot1;Sec14l1;Myo1g;Hmgb1;Mefv;Prkd2;Cacnb4;Rftn1;Tnfrsf21;App;Ptpn2;Irf4;Malt1;Klhl6;Itk;Slc15a4;Traf3ip3;Pycard;Klri1;Nfkbil1;Trim11;Scimp;Trim3;Klre1;Tlr6;Tcrb;Fosl2;Cd22;Dgkz;Tnf;H2-K1;Lbp;Alpk1;Cd79b;Irf2;Btla
leukocyte activation involved in immune response	leukocyte activation involved in immune response;cell activation involved in immune response	Apbb1ip;Enpp1;Cd160;Rasgrp1;Clec7a;Nckap1l;Ptprc;Syk;Dll1;Anxa3;Sema4a;Itgb2;Trem2;Notch2;Hmox1;Nfkbiz;Slamf6;Dock10;Slfn2;Irf1;Slc11a1;Cd84;Plcg2;Dock2;Rab27a;Tlr4;Milr1;Irf8;Eif2ak4;Mdk;Fgl2;Il6ra;Spi1;Tyrobp;Myo1f;Cd180;Stxbp1;Abr;Itgal;Rac2;Nlrp3;Gab2;Havcr2;Fes;Fcgr4;Pld2;Cd300a;Tgfb1;Cd74;Zc3h12a;Lilrb4a;Abl1;Rif1;H2-M3;Anxa1;Lyn;Gata3;Fcer1g;H2-DMb1;Icam1;Itgam;Lgals3;Otud5;Cd19;Ccr2;Nmi;Ripk2;Swap70;Btk;Trp53bp1;Il18r1;Pglyrp1;Lat;Pram1;Relb;Cd28;Atad5;Batf;Unc13d;Hmgb1;Msh6;Coro1a;Fgr;Dock11;Irf4;Malt1;H2-DMb2;Cd177;Dysf;Slc15a4;Tbx21;Pycard;Hlx;Parp3;Ly9;Tnf;Shld2;Lbp;Cplx2;Gata1;Tmem98;Ptpn6;Kmt2a;Smad7;Nkg7;Nfkbid;Pou2af1;Shb;Slamf1;Dnase1l3;Stat6;Trp53;Mfng;Il12b;Ptk2b;Snap23;Ptger4;Stxbp2;Cd40;Clec4e;Paxip1;Prkce;Il18;Ptafr;Stx11;Rorc;Adora2b;Slc18a2;Lfng;Il27;Shld1;Spn;Psen1;Icosl;Il23a;Itgb2l;Aplf;Ung;Stat3;Gpr15lg;Il33;Supt6;Kmt5b;Kmt5c;Ptgds;Lat2;App
positive regulation of cell activation	positive regulation of cell activation;positive regulation of lymphocyte activation	Prlr;Gas6;Ctsc;H2-Q4;Vcam1;Tox;Il15;Cd160;Rasgrp1;Clec7a;H2-T22;Nckap1l;Il1a;Tnip2;Ptprc;Syk;Csf1r;Sirpa;Slc4a1;H2-Q6;Axl;Cd38;Klrk1;H2-T10;Trem2;Nfkbiz;Plek;Lilra5;Rps6ka1;Jak2;Irf1;Gp1bb;Cd300lb;Ptpn22;Cd274;H2-Q1;Pla2g4a;Dpp4;H2-T23;Cd226;Tlr4;Irs2;H2-Q7;Sh3kbp1;Flna;Stap1;Mdk;Cd86;Spi1;Tyrobp;H2-Ab1;H2-Aa;Tslp;Itgal;Tnfrsf14;Nlrp3;Cd80;Slc39a10;Irgm1;Cd24a;Havcr2;H2-DMa;Sash3;Icos;Tyk2;Tgfb1;Cd74;Ticam2;Lilrb4a;Abl1;Cd5;Rif1;Anxa1;Inpp5d;Gata3;Pdcd1lg2;Nfatc2;H2-D1;H2-DMb1;Il6st;Ccl5;Aif1;Il15ra;Btnl2;Ccdc88b;Card11;Ccr2;Itpkb;Ripk2;Mpl;Nod2;Flot2;Btk;Lilrb4b;Trp53bp1;Gp9;H2-Eb1;Ptprj;Cd47;Slc7a1;Kcnn4;Cd320;Cd28;Il7;Zmiz1;Ddr2;Atad5;Arid1b;Hmgb1;Vsir;Timd2;Spta1;Coro1a;Mmp14;Il16;Lrrk2;Il2rg;Arid2;Malt1;Ambra1;Adam8;H2-DMb2;Tbx21;Tnfrsf13c;Pycard;Hlx;Ager;Prkcq;Gimap3;Cd55;Tlr6;Tcrb;Tnfsf14;Sirpb1c;Runx1;Tnf;H2-K1;Shld2;Lbp;Nfkbid;Pik3r6;H2-Ob;Zfp609;Sox15;Shb;Mmp8;Xcl1;Gm5150;Pdgfrb;Pear1;Tafa3;Slamf1;Smarcc1;Zfp335;Stat6;Rasal3;Tcf3;Il12b;Il1b;Cd40;Ccl2;Paxip1;Bcl10;Il18;Ap3d1;Cyrib;Ephb4;Tnfrsf4;H2-Q2;Svep1;Igfbp2;Smarcd2;Shld1;Gp1ba;Spn;Pdpn;Ppp2r3c;Icosl;Dusp10;Il23a;Gimap5
