representative	grouped_terms	genes
large ribosomal subunit	large ribosomal subunit;organellar large ribosomal subunit;mitochondrial large ribosomal subunit	Mrpl14;Mrps18a;Mrpl22;Mrpl55;Mrpl21;Mrpl1;Mrpl43;Mrpl57;Mrpl50;Mrpl40;Mrpl42;Mrpl10;Mrpl51;Mrpl48;Mrpl46;Mrpl54;Mrpl2;Mterf4;Mrpl58;Mrpl20;Mrpl34;Mrpl30;Mrps30;Mrpl45;Mrpl28;Mrpl36;Rpl18;Mrpl12;Mrpl13;Mrpl27;Mrpl17;Mrpl49;Mrpl35;Mrpl11;Mrpl16
transporter complex	transporter complex;transmembrane transporter complex	Ndufb7;Ndufa12;Ndufc2;Ndufs8;Ndufs2;Ndufb3;Ndufa11;Dmac1;Ndufa10;Ndufb11;Ndufv3;Ndufs4;Ndufv1;Ndufa1;Ndufa2;Ndufc1;Uqcr11;Ndufs7;Ndufb2;Timm13;Micu1;Ndufb6;Ndufs3;Ndufa4;Ndufs5;Uqcrc1;Uqcr10;Atp5mc3;Ndufv2;Ndufb5;Uqcrh;Atp5mc1;Ndufa8;Ndufb8;Ndufb9;Ndufa7;Ndufb10;Ndufs6;Ndufa9;Smdt1
organic cyclic compound biosynthetic process	organic cyclic compound biosynthetic process;aromatic compound biosynthetic process;heterocycle biosynthetic process;nucleobase-containing compound biosynthetic process	Ifi27;Mlycd;Atp5if1;Ndufb7;Ndufa12;Chchd10;Alas2;Fdx1;Mtres1;Ndufc2;Sod2;Sdha;Atp5f1e;Atp5f1b;Mthfs;Ndufs8;Sdhb;Pdk2;Ndufs2;Coq7;Stoml2;Ndufb3;Prdx3;Ndufa11;Ak3;Gfer;Prkaca;Ndufa10;Ndufb11;Ndufv3;Atp5f1a;Ndufs4;Ndufv1;Iba57;Cyb5r3;Ndufa1;Ndufa2;Ndufc1;Atp5me;Ndufs7;Ndufb2;Mterf4;Ndufb6;Mpc2;Pnpo;Mthfsl;Atp5pb;Gars1;Poldip2;Phb2;Sod1;Ndufs3;Htatip2;Ndufs5;Coasy;Tspo;Atp5f1c;Guk1;Aldh2;Dnajc30;Atp5mc3;Sdhc;Ndufv2;Apex1;Ndufb5;Mrpl12;Atp5mc1;Hsd17b10;Qdpr;Kars1;Ndufa8;Ndufb8;Ndufb9;Ndufa7;Pink1;Chchd2;Ndufb10;Atp5mf;Spr;Prdx2;Slc25a39;Bud31;Hint1;Atp5po;Park7;Ndufs6;Ndufa9;Atp5f1d;Prdx5
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly;mitochondrial respiratory chain complex assembly	Tmem126b;Ndufaf3;Ndufa3;Acad9;Bcs1l;Ndufa13;Lyrm2;Ndufb7;Ndufa12;Oxa1l;Ndufc2;Ndufs8;Ndufs2;Ndufb3;Ndufa11;Dmac1;Ndufa10;Ndufb11;Ndufs4;Ndufa1;Ndufa2;Ndufc1;Ndufaf2;Ndufs7;Ndufaf8;Ndufb2;Ndufaf1;Ndufb6;Ndufs3;Ndufs5;Ndufb5;Ndufa8;Ndufb8;Ndufb9;Ndufb10;Ndufs6;Ndufa9;Samm50;Sdhaf1;Sdhaf4;Cox14;Uqcc2;Surf1;Coa5;Coa3
nucleic acid metabolic process	nucleic acid metabolic process;RNA metabolic process	Mterf3;Usp45;Fastkd1;Exd2;Rars2;Apex2;Cpeb3;Gcfc2;Rad9b;Slc30a9;Hars2;Mtfmt;Fastk;Hnrnpu;Fhit;Gabpa;Rnaseh1;Alkbh1;Angel2;Sirt3;Ssbp1;Tyw5;Mto1;Cpsf1;Primpol;Pus1;Dna2;Trit1;Rbm10;Mterf1b;Nr2c2;Mettl15;Polg;Ppid;Top3a;Scaf4;Fxr1;Ncor1;Trnt1;Fastkd2;Fastkd3;Ssb;Mterf1a;Prkn;Loxl3;Dedd;Eri3;Lrpprc;Mettl8;Arvcf;Wars2;Tarbp1;Aars2;Cdk5;Pde2a;Qtrt1;Trmt1;Ahcyl1;Lars2;Polg2;Trmt5;Nr1i3;Pnpt1;Supv3l1;Gpat2;Trmt10c;Kat14;Polrmt;Trmu;Ptcd1;Mrm1;Mars2;Mtpap;Noct;Ankrd42;Tk2;Tars2;Exog;Dbp;Nars2;Fanci;Eri2;Lig3;Ccnc;Tfb2m;Polb;Glis2;Cars2;Cdk5rap1;Elac2;Tbrg4;Qrsl1;Tefm;Znhit3;E130311K13Rik;Ints11;Mterf2;Mavs;Taf5;Pusl1;Pam16;Prorp;Osgepl1;Tdrkh
peroxidase activity	peroxidase activity;oxidoreductase activity, acting on peroxide as acceptor	Prdx3;Gstk1;Prdx2;Prdx6;Park7;Gpx1;Prdx5
oxidoreductase activity, acting on NAD(P)H	oxidoreductase activity, acting on NAD(P)H;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	Cbr4;Ndufb7;Ndufs8;Cryz;Ndufs2;Ndufa10;Ndufs4;Ndufv1;Cyb5r3;Ndufa2;Ndufs7;Ndufs3;Dcxr;Ndufv2;Ndufa9;Dhrs4
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting two-sector ATPase complex;proton-transporting ATP synthase complex;ATPase complex	Atp5f1e;Atp5f1b;Atp5f1a;Atp5me;Atp5mj;Atp5pb;Atp5f1c;Atp5mc3;Atp5mc1;Atp5mf;Atp5po;Atp5f1d
catalytic activity, acting on a nucleic acid	catalytic activity, acting on a nucleic acid;catalytic activity, acting on RNA	Exd2;Rars2;Apex2;Hars2;Mtfmt;Rnaseh1;Alkbh1;Angel2;Tyw5;Primpol;Pus1;Dna2;Trit1;Mettl15;Polg;Top3a;Trnt1;Eri3;Mettl8;Wars2;Tarbp1;Aars2;Qtrt1;Trmt1;Lars2;Dhx30;Polg2;Trmt5;Pnpt1;Supv3l1;Trmt10c;Polrmt;Trmu;Mrm1;Mars2;Noct;Tars2;Exog;Nars2;Eri2;Lig3;Tfb2m;Polb;Cars2;Elac2;Qrsl1;Khnyn
NADH dehydrogenase activity	NADH dehydrogenase activity;NAD(P)H dehydrogenase (quinone) activity;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity	Ndufb7;Ndufs8;Ndufs2;Ndufa10;Ndufs4;Ndufv1;Ndufa2;Ndufs7;Ndufs3;Ndufv2;Ndufa9;Cbr4
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit;small ribosomal subunit	Mrps18b;Mrps23;Mrps18c;Mrps12;Mrps18a;Mrps10;Mrps11;Mrps24;Mrps33;Mrps21;Mrps35;Aurkaip1;Mrpl42;Mrps15;Mrps14;Mrps7;Mrps25;Mrps16;Mrps34
proton channel activity	proton channel activity;proton-transporting ATP synthase activity, rotational mechanism	Atp5f1e;Atp5f1b;Atp5f1a;Atp5me;Atp5pb;Atp5f1c;Atp5mf;Atp5po;Atp5f1d
mitochondrial respiratory chain complex IV	mitochondrial respiratory chain complex IV;respiratory chain complex IV	Cox6c;Cox5b;Cox7a2l;Cox6a2;Cox5a;Ndufa4;Cox6b1;Cox4i1;Cox6a1;Cox7a2;Cox8a
cellular anatomical entity morphogenesis	cellular anatomical entity morphogenesis;neuron projection morphogenesis;cell projection morphogenesis;plasma membrane bounded cell projection morphogenesis	Afg3l2;Mapk8ip3;Dnm1l;Tiam2;Prkn;Cdk5;Mfn1;Nrdc;Flrt1;Bcl2;Abi1;Adcy10
peptide metabolic process	peptide metabolic process;amide biosynthetic process	Mrps11;Pars2;Mrrf;Mrpl1;Mrps24;Gsr;Trap1;Uqcc2;Mtres1;Mrpl43;Sod2;Gatc;Mrpl57;Mrps33;Mrpl50;Mrps21;Tsfm;Mrps35;Aurkaip1;Ethe1;Mrpl40;Mrpl42;Mrpl10;Mrpl51;Mrps15;Mrps14;Mrpl48;Gatb;Mrpl46;Mrpl54;Mrpl2;Mrpl58;Mrpl20;Gars1;Mrpl34;Mrpl30;Sod1;Ide;Mrps30;Fars2;Mrpl45;Mrpl28;Mrpl36;Gstk1;Mrps7;Mrps25;Rpl18;Mrpl12;Mrpl13;Mrpl27;Mrpl17;Tufm;Mrps16;Kars1;Ndufa7;Mrpl49;Mrpl35;Coa3;Pink1;Mrpl11;Mrps34;Mrpl16;Park7;Gpx1;Vdac1;Mlycd;Pdk2;Mpc2
cellular response to chemical stress	cellular response to chemical stress;cellular response to oxidative stress	Romo1;Lonp1;Fabp1;Gsr;Trap1;Msra;Sod2;Pdk2;Coq7;Endog;Prdx3;Micu1;Sod1;Apex1;Pink1;Chchd2;Prdx2;Park7;Prdx5
regulation of mRNA stability	regulation of mRNA stability;regulation of mRNA catabolic process;regulation of RNA stability	Fastkd1;Cpeb3;Fastk;Hnrnpu;Angel2;Rbm10;Fxr1;Fastkd2;Fastkd3
protein-containing complex assembly	protein-containing complex assembly;protein-containing complex organization;cellular component assembly	Dut;Acad9;Sdhaf1;Snap29;Bcs1l;Higd1a;Bok;Ndufa13;Lonp1;Gldc;Sdhaf4;Cox14;Acot13;Cbr4;Lyrm2;Ndufb7;Uqcc2;Ndufa12;Chchd10;Oxa1l;Ndufc2;Sod2;Ndufs8;Cox7a2l;Mrm2;Cryz;Ndufs2;Stoml2;Ndufb3;Surf1;Ndufa11;Dmac1;Ndufa10;Ndufb11;Ndufs4;Ndufa1;Ndufa2;Bak1;Ndufc1;Ndufaf2;Ndufs7;Ndufaf8;Tmem242;Ndufb2;Ndufaf1;Micu1;Ndufb6;Coa5;Mrpl20;Ndufs3;Dnajc15;Ndufs5;Mrps7;Atp5mc3;Ndufb5;Hsd17b10;Ndufa8;Ndufb8;Ndufb9;Coa3;Pink1;Cox7a2;Higd2a;Ndufb10;Park7;Ndufs6;Ndufa9;Atp5f1d;Phb1;Mrpl58;Gpx1;C1qbp;Nfu1;Hspa9;Prkaca;Glrx5;Iba57;Mterf4;Poldip2;Vdac3;Prdx6
ubiquitin-protein transferase activity	ubiquitin-protein transferase activity;aminoacyltransferase activity;ubiquitin-like protein transferase activity;ubiquitin protein ligase activity;ubiquitin-like protein ligase activity	Rffl;Syvn1;Prkn;Rnf146;Ubox5;Marchf5;Ccnc
actin cytoskeleton organization	actin cytoskeleton organization;actin filament-based process	Cdc42bpa;Rhot1;Myo19;Pick1;Prkn;Cdk5;Cacna1d
S-adenosylmethionine-dependent methyltransferase activity	S-adenosylmethionine-dependent methyltransferase activity;methyltransferase activity	Atpsckmt;Mettl15;Mettl8;Hemk1;Coq3;Tarbp1;Trmt1;Trmt5;Mettl17;Trmt10c;Mrm1;Etfbkmt;Ciapin1;Tfb2m;Mettl5;Tfb1m;Bud23;Trmt2b;Fasn;Spout1
channel activity	channel activity;passive transmembrane transporter activity	Atp5pd;Vdac2;Mcl1;Bcl2a1d;Atp5pf;Vdac1;Atp5f1e;Atp5f1b;Atp5f1a;Bak1;Atp5me;Atp5pb;Vdac3;Atp5f1c;Atp5mc3;Atp5mc1;Atp5mf;Atp5po;Atp5f1d
cell periphery	cell periphery;plasma membrane	Akap1;Rab3gap2;Rffl;Cpeb3;Mapk8ip3;Dnm1l;Sned1;Akap10;Inpp5e;Fhit;Ptcd3;Stx17;Ric8a;Lrig1;Plgrkt;Htra2;Plscr3;Cacna1d;Surf2;Pick1;Them4;Osbpl1a;Stab1;Loxl3;Serac1;Eri3;Rnf146;Gpsm1;Arvcf;Pdzd7;Wars2;Cdk5;Pde2a;Ahcyl1;Nubpl;Dcun1d3;Abcb6;Ggnbp1;Atp23;Cpt1c;Pdk1;Pi4ka;Ngly1;Cdh12
metal ion binding	metal ion binding;cation binding	Usp45;Afg3l2;Mtarc1;Exd2;Rffl;Apex2;Sned1;Nudt13;Bckdhb;Adhfe1;Acsm3;Fhit;Cdc42bpa;Micu3;Rnaseh1;Metap1d;Alkbh1;F8;Rhot1;Sirt3;Tyw5;D2hgdh;Primpol;Dna2;Trit1;Nt5dc3;Rbm10;Plscr3;Sirt4;Acaca;Nr2c2;Cyp27a1;Wdfy1;Top3a;Ppp2r3c;Acsm5;Cacna1d;Syvn1;Trnt1;Pitrm1;Pick1;Ndufs1;Stab1;Cox11;Prkn;Map3k15;Oma1;Loxl3;Nbr1;Eri3;Rnf146;Yme1l1;Aars2;Pde2a;Qtrt1;Trmt1;Nubpl;Nfs1;Selenoo;Gtpbp6;Nr1i3;Atp23;Gtpbp10;Rsad1;Dmac2l;Pdss1;Ngly1;Cdh12;Acly;Slc25a13;Tmlhe;Isca2;Mtpap;Ubox5;Noct;Marchf5;Ciapin1;Exog;Eri2;Lig3;Polb;Glis2;Nrdc;Cars2;Cdk5rap1;Elac2;Pcca;Hccs;Ppat;Dhtkd1;Mettl17
regulation of lipid transport	regulation of lipid transport;regulation of lipid localization	Apoa2;Triap1;Atp5pf;Fis1;Naxe;Tspo;Prelid1;Dbi
plasma membrane bounded cell projection organization	plasma membrane bounded cell projection organization;cell projection organization	Afg3l2;Cpeb3;Mapk8ip3;Dnm1l;Alkbh1;Bbof1;Wdr90;Tiam2;Pick1;Prkn;Pdzd7;Cdk5;Mfn1
response to oxygen-containing compound	response to oxygen-containing compound;cellular response to oxygen-containing compound	Ndufa13;Glrx2;Romo1;Lonp1;Fabp1;Trap1;Fdx1;Fam210b;Sod2;Pdk2;Endog;Prdx3;Prkaca;Ndufs4;Ndufaf2;Fis1;Mpc2;Ucp2;Sod1;Ide;Tspo;Aldh1a7;Aldh2;Apex1;Agxt;Got2;Pink1;Prdx2;Prdx6;Park7;Gpx1;Prdx5
nucleobase-containing compound catabolic process	nucleobase-containing compound catabolic process;heterocycle catabolic process	Dhtkd1;Fastkd1;Cpeb3;Nudt13;Fastk;Hnrnpu;Fhit;Rnaseh1;Angel2;Dna2;Rbm10;Fxr1;Ncor1;Trnt1;Fastkd2;Fastkd3;Ssb;Tymp;Lrpprc;Pde2a;Pnpt1;Supv3l1;Hoga1
negative regulation of DNA-templated transcription	negative regulation of DNA-templated transcription;negative regulation of RNA biosynthetic process;negative regulation of RNA metabolic process	Mterf3;Cpeb3;Hnrnpu;Gabpa;Rbm10;Nr2c2;Ppid;Scaf4;Ncor1;Prkn;Loxl3;Dedd;Cdk5;Pde2a;Nr1i3;Angel2;Lrpprc
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	Hmgcl;Echdc1;Phyh;Hadhb;Ehhadh;Acad8;Hadha;Sdsl;Aldh5a1;Hibadh;Eci1;Acad12;Sardh;Glud1;Nudt19;Acat1;Ldhd;Hsd17b4;Crat;Amt;Gldc;Fabp1;Acot7;Mlycd;Acadl;Cpt2;Acadsb;Mthfs;Hadh;Bckdha;Gcsh;Echs1;Mthfsl;Decr1;Dcxr;Gcat;Agxt;Got2;Acadvl;Hsd17b10;Qdpr;Acaa2;Acads;Etfb;Dbi;Acsf3
