representative	grouped_terms	genes
organic cyclic compound biosynthetic process	organic cyclic compound biosynthetic process;nucleobase-containing compound biosynthetic process;aromatic compound biosynthetic process;heterocycle biosynthetic process	Ndufs4;Fpgs;Ndufa6;Rsad1;Taf5;Ak4;Spr;Ndufa1;Kars1;Nme4;Pam16;Tk2;Slc25a42;Sycp3;Atp5po;Htatip2;Twnk;Ldhd;Dbp;Cebpz;Slc25a19;Cdk5;Alas2;Ndufa7;Ncor1;Cpeb3;Ndufc1;Ak3;Ndufb11;Ndufb5;Sdhc;Dhrs7b;Ndufb9;Stoml2;Ndufs2;Eng;Scaf4;Hsd17b10;Sphk2;Cyb5r3;Polrmt;Dnajc30;Ndufb8;Gfer;Atp5me;Atp5pf;Acot7;Phb2;Sdhb;Antkmt;Mrpl12;Chchd2;Mlycd;Ndufab1;Dcakd;Ndufb2;Ndufb3;Mterf4;Hint1;Ndufs5;Ndufs6;Hmgcs2;Bcl2l1;Ak2;Ndufa13;Ndufa12;Bud31;Prdx5;Guk1;Pnpo;Ndufb4;Cox10;Fxn;Atp5mf;Ndufb10;Lias;Atp5pd;Ndufs3;Uqcc3;Ndufa9;Flad1;Pink1;Atp5f1d;Prdx2;Pmm2;Ecsit;Ndufs8;Hsd17b8;Pdk2;Park7;Sod1;Atp5f1e;Slc25a39;Chchd10;Atp5mc1;Mtres1;Ndufs7;Hint2;Ndufa2;Ndufb7;Ndufv2;Ndufa3;Ndufa11;Ndufv3;Ndufa5;Phb1;Ndufa8;Ndufa10
structural constituent of ribosome	structural constituent of ribosome;structural molecule activity	Mrpl12;Mrpl28;Mrpl17;Mrps35;Mrpl36;Mrpl24;Mrpl49;Mrps25;Mrpl27;Mrps11;Mrpl4;Mrpl54;Mrpl16;Mrpl10;Mrpl51;Mrps7;Mrpl57;Mrpl14;Mrps21;Mrpl2;Mrpl52;Mrpl23;Rpl18;Mrps15
nucleoside phosphate metabolic process	nucleoside phosphate metabolic process;nucleotide metabolic process;organophosphate metabolic process	Dut;Prkaca;Ndufs4;Ndufa6;Ak4;Ndufa1;Kars1;Nme4;Cs;Tk2;Slc25a42;Fdxr;Atp5po;Ldhd;Pck2;Ndufa7;Ncor1;Ndufc1;Ak3;Ndufb11;Ndufb5;Sdhc;Ndufb9;Stoml2;Ndufs2;Mcee;Arl2;Sphk2;Dnajc30;Ndufb8;Atp5me;Atp5pf;Acot7;Sdhb;Glyat;Antkmt;Mlycd;Ndufab1;Dcakd;Ndufb2;Ndufb3;Hint1;Dcxr;Ndufs5;Ndufs6;Hmgcs2;Bcl2l1;Ak2;Ucp2;Ndufa13;Ndufa12;Suclg2;Prdx5;Guk1;Ndufb4;Atp5mf;Ndufb10;Atp5pd;Ndufs3;Uqcc3;Ndufa9;Nudt9;Flad1;Atp5f1d;Ndufs8;Pdk2;Park7;Atp5f1e;Atp5mc1;Ogdh;Ndufs7;Ndufa2;Fis1;Ndufb7;Ndufv2;Ndufa3;Ndufa11;Ndufv3;Ndufa5;Ndufa8;Ndufa10;Slc25a19;Dbi;Dhrs7b;Apoa2;Phb2;Chpt1;Pnpo;Slc25a10
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Coa4;Nln;Timm9;Stoml2;Htra2;Arl2;Timm23;Chchd2;Clpb;Cycs;Chchd5;Coa7;Pink1;Cox17;Timm13;Cox19;Timm10b;Park7;Sod1;Chchd10;Prelid1;Ndufb7;Uqcc2;Bloc1s1;Ndufa8;Micu1
NADH dehydrogenase activity	NADH dehydrogenase activity;NAD(P)H dehydrogenase (quinone) activity;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	Ndufs3;Ndufa9;Ndufs8;Ndufs7;Ndufa2;Ndufb7;Ndufv2;Ndufa10;Dcxr
protein-containing complex assembly	protein-containing complex assembly;protein-containing complex organization;cellular component biogenesis	Ndufb11;Mrm2;Coa4;Lonp1;Ndufb5;Ndufaf8;Letm1;Ndufb9;Stoml2;Ndufs2;Arl2;Hsd17b10;Coa3;Cox7a1;Ndufb8;Bik;Apoa2;Acad9;Ndufaf3;Higd2a;Cox14;Bok;Ndufab1;Clybl;Ndufb2;Ndufb3;Ndufs5;Ndufs6;Sdhaf1;Shmt2;Eral1;Cox20;Ndufa13;Ndufa12;Ndufb4;Cox10;Ndufb10;Ndufs3;Uqcc3;Ndufa9;Bax;Pink1;Cox17;Mrps7;Atp5f1d;Cox19;Ndufs8;Hsd17b8;Park7;Chchd10;Ndufs7;Ndufa2;Ndufb7;Ndufa3;Ndufa11;Pet100;Uqcc2;Ndufa5;Ndufa8;Micu1;Ndufa10;Scaf4;Sphk2;Mrpl58;Phb1;Malsu1;Fdx2;Aup1;Nop56;Gtf3a;Mfn2;Syce2;Mterf4;Lyrm4;Mrm3;Rbfa;Fxn;Iscu;Mrpl10
cellular response to reactive oxygen species	cellular response to reactive oxygen species;response to reactive oxygen species	Fabp1;Prdx5;Fxn;Pink1;Prdx2;Pdk2;Park7;Sod1;Endog;Romo1;Txnrd2;Ucp2
L-amino acid catabolic process	L-amino acid catabolic process;proteinogenic amino acid catabolic process	Oat;Adhfe1;Aass;Gcsh;Gls;Gldc;Ppat;Aldh4a1;Agxt2;Gls2
catabolic process	catabolic process;organic substance catabolic process	Nit1;Yme1l1;Oma1;Prdx4;Cps1;Dnm1l;Rnaseh1;Clpx;Oat;Trnt1;Nnt;Tymp;Ngly1;Abat;Mccc2;Crbn;Bcap31;Adhfe1;Aass;Rnf146;Etfdh;Hnrnpu;Cops3;Acad11;Ehhadh;Casp3;Dhtkd1;Pisd;Hmgcl;Mtpap;Pnpla8;Fastkd2;Hibch;Fastkd1;Lypla1;Dld;Lyplal1;Gcsh;Cyp27a1;Gls;Gldc;Nbr1;Ppat;Slc25a5;Slc25a46;Acad10;Slc25a44;Fxr1;Rffl;Pcca;Bckdhb;Fastkd3;Hexb;Echs1;Aldh4a1;Crot;Glyctk;Rab3gap2;Nudt13;Vti1b;Echdc1;Nsun2;Pnpt1;Abcd3;Gcdh;Stx17;Bid;Agxt2;Ssb;Grsf1;Abcd2;Aifm1;Cisd1;Gls2;Amacr;Prdx3
mitochondrion organization	mitochondrion organization;organelle organization	Ndufb11;Coa4;Lonp1;Bcl2a1d;Ndufb5;Timm9;Ndufaf8;Letm1;Mief2;Ppif;Ndufb9;Stoml2;Ndufs2;Htra2;Tomm7;Hsd17b10;Coa3;Cox7a1;Timm50;Tomm22;Ndufb8;Bik;Acad9;Phb2;Tmem11;Mfn2;Ndufaf3;Higd2a;Cox14;Bok;Chchd2;Ndufab1;Ndufb2;Ndufb3;Ndufs5;Ndufs6;Slirp;Bnip3l;Mtx1;Rcc1l;Sdhaf1;Bcl2l1;Mrpl17;Ucp2;Cox20;Ndufa13;Ndufa12;Afg1l;Alkbh7;Ndufb4;Cox10;Fxn;Ndufb10;Ndufs3;Uqcc3;Ndufa9;Bax;Rhot2;Pink1;Cox17;Atp5f1d;Timm13;Cox19;Ndufs8;Park7;Chchd10;Ndufs7;Prelid1;Ndufa2;Fis1;Ndufb7;Endog;Ndufa3;Ndufa11;Pet100;Uqcc2;Ndufa5;Romo1;Phb1;Fkbp8;Ndufa8;Ndufa10;Mrm2;Aup1;Arl2;Syce2;Mrpl58;Mterf4;Eral1;Pfdn2;Mrps7;Sod1;Mtres1;Bloc1s1
tRNA modification	tRNA modification;RNA modification	Trmt10c;Cdk5rap1;Alkbh1;Mtfmt;Osgepl1;Pus1;Mettl8;Trit1;Trmt5;Tarbp1;Mto1;Nsun2;Gtpbp3;Yrdc;Tyw3;Nsun3;Mettl5;Mettl15
regulation of aerobic respiration	regulation of aerobic respiration;regulation of cellular respiration	Slc25a33;Ak4;Slc25a23;Ppif;Arl2;Cox7a1;Ide;Shmt2;Iscu;Pink1;Park7;Uqcc2;Gadd45gip1;Prkaca;Mfn2;Prelid1
