representative	grouped_terms	genes
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	Acsl5;Kynu;Sord;Pex13;Abhd3;Sardh;Abcd3;Hadha;Hao1;Tdo2;Adtrp;Pex7;Akt1;Abat;Blmh;Acot2;Ilvbl;Sdsl;Hmgcl;Qprt;Phyh;Oat;Hexb;Aig1;Slc27a4;Ids;Dbt;Pah;Kmo;Otc;Acmsd;Aldh6a1;Aldh5a1;Echdc1;Oaz1;Csad;Dcxr;Lonp2;Bckdha;Scp2;Mtln;Decr2;Acad12;Acadm;Hal;Acad8;Etfdh;Adipoq;Glud1;Aasdhppt;Cbs;Eci1;Acox2;Nudt19;Etfa;Hadhb;Crat;Hadh;Mlycd;Plin5;Acadvl;Thnsl2;Hsd17b4;Fabp1;Abcd2;Hibadh;Cpt2;Acat3;Acadl;Decr1;Acadsb;Arg1;Echs1;Ddah1;Gcsh;Acat1;Crot;Amt;Hsd17b10;Cdo1;Acads;Akr1a1;Slc16a1;Pon3;Gldc;Mthfs;Gcat;Qdpr;Ehhadh;Etfb;Acaa2;Pon1;Ldha;Abhd2;Got2;Acsf3;Agxt;Mthfsl;Dbi
endopeptidase regulator activity	endopeptidase regulator activity;peptidase regulator activity;endopeptidase inhibitor activity;peptidase inhibitor activity	Aplp2;Timp2;App;Tfpi2;Serpinb9b;A2ml1;Gbp2b;Serpinb1a;Birc5;Psme1;Psmd14;Serpinb1b;Serpina11;Wfdc21;Crim1;Hrg;Spink1;Col28a1;Kng1;Psenen;Spint2;Lgmn;Wfdc15b;Psme2;Gapdhrt2;Itih1;Ltf;Serpinb7;Serpina3n;Serpinh1;Itih4;Lxn;Nlrp3;Cst7;Gbp2;Gapdhrt;Uchl5;Rarres1;Serping1;Serpinb8;Gbp5;Adrm1;Pttg1;Ube2z;Pzp;Serpina3m;Adrm1b;Wfdc2;Aph1b;Serpinf2;Serpina1e;Wfdc17;Serpinb9;Psme3;Serpinc1;Ngp;Serpine2;Serpina1c;Psmf1;Serpina1a;Timp3;Ambp;Serpina1d;Serpini1;Bst2;Cstb;Serpina3k;Serpina1b;Itih2;Ahsg;Serpind1;Serpinf1;Pebp1;Aph1a;Sfrp2;Cst3;Clpx;Mmp25;Pycard;Bcl10;Ctsh;Ctss;Vcp;Rack1;Svbp;Rps27l;Ctsc;Ctsl
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;purine-containing compound biosynthetic process;nucleoside phosphate biosynthetic process;nucleotide biosynthetic process;purine nucleotide biosynthetic process	Acot7;Dld;Acsl6;Ndufa5;Ndufb7;Gucy2c;Ndufa3;Ndufa12;Acsl5;Eno1;Ndufs3;Ndufb1;Ndufa10;Papss1;Ndufs2;Ndufa11;Ndufa2;Pdha1;Vdac1;Ndufab1;Pdk2;Uqcc3;Nme3;Gucy1a1;Ndufs8;Atp5pd;Coasy;Stoml2;Ndufv3;Sdhd;Atp5mc1;Vcp;Atp5f1b;Acsl1;Sdha;Atp5me;Atp5f1a;Ndufb3;Prps2;Ndufa13;Mlycd;Ndufa6;Sdhb;Atp5f1e;Pnp;Ndufs4;Ndufs7;Hprt1;Ndufb11;Pdk4;Dnajc30;Atp5pf;Lipa;Mmut;Guk1;Acat1;Ndufa8;Ndufb2;Ndufb10;Nme2;Ak3;Nme1;Ndufc1;Sdhc;Mpc1;Ndufv2;Ndufc2;Ndufs5;Atp5pb;Ndufb8;Ndufa9;Atp5mc3;Ndufb9;Ndufa7;Atp5f1d;Atp5f1c;Ndufa1;Ndufs6;Ndufb5;Ndufb6;Atp5po;Atp5mf;Mpc2;Umps;Cmpk1;Cda;Rfk;G6pdx;Kynu;Idh2;Mtap;Spp1;Qprt;Nt5e;Nadk2;Rrm1;Gars1;Kmo;Dut;Mapk1;Kars1
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	Ankrd27;Rabgap1l;Plce1;Dock1;Stxbp5;Arhgap21;Dennd1b;Arhgap39;C9orf72;Dock5;Plekhg6;Arhgap32;Wdr41;Tbc1d24;Fgd5;Arhgap20;Prex2;Cyth1;Dock6;Gripap1;Arhgef3;Arhgef1;Arfgap3;Tbc1d9b;Plcb1;Als2;Gmip;Arhgef12;Ralgapa2;Ric8a;Slc38a9;Tbc1d8;Arhgap23;Dennd5b;Farp1;Arhgap31;Itsn2;Dennd1a;Sipa1l2;Depdc5;Stard8;Akap13;Plekhg1;Tbc1d4;Arfgap1;Arhgap45;Tbc1d12;Arhgef11;Plekhg2;Nprl2;Sbf2;Ranbp2;Srgap1;Mycbp2;Arhgef16;Arhgef10;Syngap1;Arhgap15;Dennd6b;Tagap1;Kalrn;Arap1;Chn2;Rgl3;Sec23b;Rgs7;Spata13;Rapgef1;Adap2;Ngef;Rap1gap;Arhgap28;Sh2d3c;Gapvd1;Srgap2;Hmgcr;Rabgef1;Dock4;Rgs16;Cavin4;Mcf2;Rapgef4;Arhgap24;Nprl3;Rgp1;Rabep2;Tbc1d5;Flcn;Gdi1;Arhgap26;Dennd2d;Vps9d1;Rasa2;Sos1;Arap3;Als2cl;Grtp1;Rtkn;Gopc;Dennd4a;Rgs12;Sipa1;Sbf1;Rapgef5;Asap1;Rab3gap2;Psd3;Ranbp10;Dock8;Tbc1d14;Plcg1;Fam13b;Arhgap27;Sos2;Arhgef9;Dock7;Arhgap42;Tbc1d30;Arhgef7;Rasgrp4;Tbck;Myo9b;Rasgrp3;Tsc2;Ralgapa1;Arhgap12;Ralbp1;Tbc1d8b;Syde1;Ophn1;Tagap;Arhgef37;Tbc1d10a;Bcr;Arhgef33;Arhgap6;Elmo1;Rgs8;Ocrl;Arhgap18;Tbc1d13;Dock9;Evi5l;Acap1;Arhgef5;Stard13;Rgs17;Ric1;Sgsm3;Arhgef17;Madd;Rasgrp2;Syde2;Rgs20;Rgs18;Cyth4;Sgsm1;Rgl2;Elmod2;Sipa1l3;Iqsec2;Vav3;Arhgap10;Rapgef2;Rapgef6;Iqsec1;Plekhg3
purine nucleotide metabolic process	purine nucleotide metabolic process;ribose phosphate metabolic process;purine ribonucleotide metabolic process;ribonucleotide metabolic process	Gucy2c;Ndufa3;Nudt12;Ndufa12;Hmgcs2;Ran;Enpp3;Acsl5;Kynu;Atp6v1b2;Ogdh;Eno1;Acot10;Gnai3;Nudt4;Atp5if1;Ndufs3;Ndufb1;Slc4a4;Ndufa10;Papss1;Clpx;Eno4;Sult2b1;Tdo2;Hspa8;Idh2;Gapdhrt2;Ndufs2;Nt5c;Ndufa11;Slc4a1;Sirt6;Fitm2;Rhoq;Art2b;Sult2a6;Acot2;Ndufa2;Hmgcl;Gapdhrt;Pdha1;Nnt;Qprt;Cs;Opa1;Vdac1;Ndufab1;Prkaca;G6pdx;Pdk2;Idh3b;Nudt11;Uqcc3;Gpd1;Nt5e;Pgls;Nudt9;Nadk2;Sult1b1;Eif6;Nme3;Kcnab2;Gucy1a1;Suclg2;Ndufs8;Kmo;Atp5pd;Psen1;Mtch2;Txnrd1;Nudt5;Coasy;Dcxr;Jmjd8;Rpe;Stoml2;Ndufv3;Mcee;Nqo1;Sdhd;Atp5mc1;Nudt18;Idh1;Vcp;Atp5f1b;Nudt16;Mdh2;Acsl1;Sdha;Atp5me;Nudt19;Atp5f1a;Ndufb3;Taldo1;Actn3;Prps2;Ndufa13;Mlycd;Hsd11b1;Ndufa6;Sdhb;Atp5f1e;Pnp;Ndufs4;Ndufs7;Rhoa;Hprt1;Tpi1;Acot1;Ndufb11;Hsd17b4;Pgk1;Pdk4;Dnajc30;Mdh1;Urah;Acadsb;Ppp2ca;Atp5pf;Lipa;Mmut;Guk1;Acat1;Crot;Pgam1;Ndufa8;Ndufb2;Ndufb10;Ola1;Nme2;Ak3;Prxl2c;Nme1;Atp6v1a;Galk1;Tspo;Ndufc1;Sdhc;Ehhadh;Mpc1;Ndufv2;Ndufc2;Fdx1;Acaa2;Ndufs5;Atp5pb;Ndufb8;Ndufa9;Atp5mc3;Ldha;Ndufb9;Ndufa7;Atp5f1d;Atp5f1c;Suclg1;Ndufa1;Ndufs6;Ndufb5;Ndufb6;Atp5po;Atp5mf;Prkag3;Mpc2;Hint1;Prdx5;Umps;Nt5c3;Entpd5;Cmpk1;Upb1;Cda;Rfk;Acot7;Dld;Acsl6;Ier3;Ndufa5;Ndufb7
mitochondrial translation	mitochondrial translation;mitochondrial gene expression	Mrpl14;Malsu1;Mrps18c;Mrpl44;Mrpl21;Uqcc2;Mrps22;Mrps18a;Rpusd3;Gatc;Mrpl10;Mrpl43;Mrpl22;Aurkaip1;Mrps10;Gatb;Yars2;Mrps15;Mpv17l2;Mrps18b;Mrpl48;Gars1;Mrpl2;Mrpl42;Mrps21;Mrpl28;Mrpl46;Mrpl55;Mrps24;Mrps31;Mrpl12;Tsfm;Mrpl40;Hars1;Mrpl54;Mrps7;Mrpl58;Mrps33;C1qbp;Mrpl11;Mrpl45;Mrps25;Mrpl36;Tufm;Mrps16;Mrpl51;Mrps35;Mrpl30;Mrpl57;Mrps14;Mrpl13;Mrpl32;Coa3;Mrpl34;Mrpl17;Mrpl50;Mrpl16;Mrps34;Mrps30;Mrpl27;Ndufa7;Mrpl1;Mrpl35;Mrpl20;Mrpl49;Slc25a33;Chchd10;Tfam;Mterf4;Hsd17b10;Mthfs
peroxidase activity	peroxidase activity;oxidoreductase activity, acting on peroxide as acceptor	Gstp1;Cp;Cygb;Gsta2;Gstt1;Gsta5;Txnrd1;Mpo;Prxl2b;Cat;Prdx3;Mgst1;Prdx4;Gstk1;Gstm7;Prdx1;Prdx2;Park7;Prdx6;Selenof;Gpx1;Prdx5;Txndc17
stem cell population maintenance	stem cell population maintenance;maintenance of cell number	Ptn;Ldb1;Dis3l2;Pcm1;Kat6a;Smarca2;Bicral;Paf1;Brd9;Kdm4c;Smc1a;Sin3a;Smc5;Zc3h13;Cul4a;Hmga2;Jmjd1c;Med15;Eif4enif1;Kat2a;Fgfr3;Crebbp;Nkap;Srrt;Nipbl;Med27;Erdr1x;Hdac1;Ogt;Dpf2;Bicra;Bcl7a;Braf;Tcf7l2;Tead1;Kdm2b;Sav1;Apc;Klf10;Arid4a;Vps72;Dll1;Cnot3;Vangl2;Tead3;Kit;Arid4b;Smc3;Mmp24;Mettl14;Gata2;Med7;Setd1a;Mettl3;Ss18;Prdm16;Tcf7l1;Wdr43;Med17;Fgfr1;Bcl9l;Mapk8;Igf2bp1;Hook3;Sfrp1;Taf5l;Brms1;Gnl3;Cdc73;Rif1;Nfib;Ncoa3;Nfix;Tet1;Cnot1;Dicer1;Sall1;Rbpj;Foxo3;Arid1a;Wdr62;Sap130;Raf1;Brms1l;Esrrb;Fut10;Hnf1b;Med24;Smarcc1;Ezh2;Mecom
nucleoside triphosphate metabolic process	nucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;ATP metabolic process	Ier3;Ndufa5;Ndufb7;Ndufa3;Ndufa12;Entpd3;Ran;Enpp3;Atp6v1b2;Ogdh;Eno1;Gnai3;Atp5if1;Ndufs3;Ndufb1;Slc4a4;Ndufa10;Clpx;Eno4;Hspa8;Gapdhrt2;Ndufs2;Ndufa11;Slc4a1;Sirt6;Rhoq;Ndufa2;Gapdhrt;Opa1;Ndufab1;Prkaca;Uqcc3;Gpd1;Nt5e;Eif6;Nme3;Ndufs8;Atp5pd;Psen1;Dut;Mtch2;Nudt5;Jmjd8;Stoml2;Ndufv3;Sdhd;Atp5mc1;Vcp;Atp5f1b;Nudt16;Sdha;Atp5me;Atp5f1a;Smpdl3a;Ndufb3;Actn3;Ndufa13;Ndufa6;Sdhb;Atp5f1e;Pnp;Ndufs4;Ndufs7;Rhoa;Tpi1;Ndufb11;Pgk1;Dctpp1;Dnajc30;Ppp2ca;Atp5pf;Lipa;Guk1;Pgam1;Ndufa8;Ndufb2;Ndufb10;Ola1;Nme2;Ak3;Prxl2c;Nme1;Atp6v1a;Galk1;Tspo;Ndufc1;Sdhc;Ndufv2;Ndufc2;Ndufs5;Atp5pb;Ndufb8;Ndufa9;Atp5mc3;Ndufb9;Ndufa7;Atp5f1d;Atp5f1c;Ndufa1;Ndufs6;Ndufb5;Ndufb6;Atp5po;Atp5mf;Prkag3
monocarboxylic acid catabolic process	monocarboxylic acid catabolic process;fatty acid catabolic process	Acsl5;Sord;Pex13;Abhd3;Abcd3;Hadha;Hao1;Adtrp;Pex7;Akt1;Acot2;Ilvbl;Phyh;Hexb;Aig1;Slc27a4;Ids;Echdc1;Dcxr;Lonp2;Scp2;Mtln;Decr2;Acad12;Acadm;Etfdh;Adipoq;Eci1;Acox2;Nudt19;Etfa;Hadhb;Crat;Hadh;Mlycd;Plin5;Acadvl;Hsd17b4;Fabp1;Abcd2;Cpt2;Acat3;Acadl;Decr1;Echs1;Acat1;Crot;Hsd17b10;Acads;Akr1a1;Slc16a1;Pon3;Ehhadh;Etfb;Acaa2;Ldha;Abhd2;Agxt;Dbi
proteasome complex	proteasome complex;endopeptidase complex;peptidase complex	Rad23a;Psme1;Psmd14;Psmd10;Psma5;Psmd12;Psmd2;Psmd13;Psma1;Psmb3;Psmc5;Uchl5;Psmd4;Hspb1;Psmd11;Adrm1;Psmb8;Psmc6;Adrm1b;Psma4;Rad23b;Vcp;Psmc2;Ide;Psmb6;Psme3;Sem1;Psmd8;Psmf1;Psmb2;Psmd3;Ubqln1;Psmc3;Psma6;Psma7;Txnl1;Psmb1;Psma2;Psmb5;Psmb4;Psmb7;Plau;Casp9;Thbd;Plaur;Capn2;Pigk;Mbl2;Taf12;Usp22;Spg7;Spcs1;Sec11a;Taf10;Eny2;Spcs3;Spcs2;Sf3b5
protein localization to mitochondrion	protein localization to mitochondrion;establishment of protein localization to mitochondrion;protein targeting to mitochondrion	Mipep;Dnlz;Pdcd5;Isg15;Atp5if1;Sh3glb1;Timm17a;Timm29;Pmpca;Romo1;Bid;Akt1;Timm50;Timm10;Oxa1l;Rala;Hspd1;Tomm5;Mtch2;Tomm20;Timm13;Timm8a1;Aip;Ndufa13;Dnajc19;Mterf4;Mtch1;Bnip3l;Tomm70a;Bag1;Timm22;Tspo;Timm17b;Grpel1;Bcap31;Maip1;Pink1;Tomm22;Hspa1l;Dnajc15;Ywhaz;Tomm7
small GTPase binding	small GTPase binding;GTPase binding	Erc1;Ankrd27;Rabgap1l;Cyfip1;Golga5;Plce1;Dock1;Mapkap1;Dennd1b;Xpo6;Kif3a;C9orf72;Rptor;Dock5;Diaph2;Xpo4;Xpo1;Ulk1;Als2;Afdn;Whamm;Map3k11;Ranbp9;Nsf;Sytl1;Dennd5b;Farp1;Rasip1;Dennd1a;Depdc5;Sike1;Dmxl2;Garre1;Strip1;Rabggta;Akap13;Plekhg1;Exoc5;Plekhg2;Xpot;Ranbp2;Braf;Trip11;Srgap1;Mycbp2;Arhgef16;Exoc2;Cdc42ep4;Micall2;Rgl3;Prkch;Dvl3;Usp33;Diaph3;Rap1gap;Gga3;Gapvd1;Srgap2;Rabgef1;Dvl1;Dock4;Rapgef4;Odf2;Tamalin;Rgp1;Rab11fip3;Kctd13;Golga4;Gdi1;Rims1;Vps9d1;Hace1;Gga1;Myo5a;Als2cl;Rtkn;Pih1d2;Rassf1;Rab3gap2;Ranbp10;Errfi1;Xpo7;Dock7;Tbc1d30;Arhgef7;Myo9b;Rasgrp3;Tsc2;Fmnl3;Ralbp1;Ap1g1;Rock2;Strn3;Ambra1;Becn1;Atg16l1;Ppp1r9a;Preb;Grip1;Hdac3
fatty acid oxidation	fatty acid oxidation;lipid oxidation	Acsl5;Pex13;Cyp4v3;Abcd3;Hadha;Hao1;Pex7;Akt1;Ilvbl;Phyh;Cygb;Nucb2;Echdc1;Lonp2;Scp2;Mtln;Acad12;Acadm;Etfdh;Adipoq;Adipor1;Eci1;Acox2;Etfa;Hadhb;Crat;Hadh;Mlycd;Plin5;Acadvl;Adh5;Hsd17b4;Pdk4;Fabp1;Abcd2;Cpt2;Acat3;Acadl;Decr1;Echs1;Acat1;Crot;Hsd17b10;Acads;Ehhadh;Etfb;Acaa2;Dbi
peptidyl-serine phosphorylation	peptidyl-serine phosphorylation;peptidyl-serine modification	Nos1;Dyrk1a;Mast3;Prkce;Mapkap1;Csnk1g1;Tbk1;Tgfbr1;Ripk1;Rps6kb2;Rptor;Ilk;Pikfyve;Smg1;Ulk1;Ripk2;Mast2;Tenm1;Pde4d;Nlk;Myo3a;Tnks1bp1;Ggnbp2;Ulk2;Gsk3b;Hipk2;Ntf3;Ern1;Ogt;Camk2b;Ercc6;Morc3;Mlxipl;Braf;Rps6ka5;Srpk2;Ntrk3;Hdac6;Dclk2;Pkd1;Map3k12;Prkch;Mknk1;Mapk13;Nsd1;Prkcg;Rps6ka6;Csnk1g3;Sh2d3c;Mark2;Fnip2;Rps6ka1;Mapkapk3;Eif2ak3;Bdnf;Tssk1;Smyd3;Cdk5;Dgkq;Mast4;Prkca;Akap9;Csnk1d;Prkcd;Chek2;Atp2b4;Camk4;Tfrc;Stk38;Vegfa;Araf;Rps6kb1;Mapk12;Srpk1;Dock7;Mapk8;Mapk7;Rps6ka2;Rock2;Ikbkb;Clk1;Prkd2;Inpp5f;Mapk14;Ikbke;Lats1;Tlk2;Prkcz;Bax;Csnk1e;Fnip1;Galnt13;Poglut2;Galnt16
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	Ndufa5;Ndufb7;Ndufa3;Ndufa12;Ndufs3;Ndufb1;Ndufa10;Ndufs2;Ndufa11;Ndufa2;Ndufab1;Ndufs8;Ndufv3;Ndufb3;Ndufa13;Ndufa6;Ndufs4;Ndufs7;Ndufb11;Dmac1;Ndufa8;Ndufb2;Ndufb10;Ndufc1;Ndufab1-ps;Ndufv2;Ndufc2;Ndufs5;Ndufb8;Ndufa9;Ndufb9;Ndufa7;Ndufs6b;Ndufa1;Ndufs6;Ndufb5;Ndufb6;Ndufa4
