representative	grouped_terms	genes
mitochondrial translation	mitochondrial translation;mitochondrial gene expression	Mrps21;Mrpl4;Mrpl57;Aurkaip1;Mrpl36;Mrps33;Mrpl49;Mrpl20;Mrpl51;Mrps28;Gadd45gip1;Mrpl54;Uqcc2;Mrps7;Mrps17;Mrpl55;Mrpl24;C1qbp;Mrpl38;Mrpl47;Mrpl30;Mrps10;Mrps11;Mrps15;Mrpl21;Mrpl22;Mrpl16;Mrpl52;Mrpl2;Mrpl10;Mrpl14;Coa3;Mrpl19;Mrpl27;Rpusd3;Mrps35;Mrps34;Mrpl42;Mrps18b;Mrps25;Mrps24;Mtif2;Mrpl23;Tsfm;Mrpl53;Mrps14;Mrpl34;Mrpl18;Malsu1;Mrps26;Aars2;Mrpl58;Mrps5;Hsd17b10;Chchd10;Mtres1;Fastk;Polrmt;Tbrg4
ribosome biogenesis	ribosome biogenesis;ribonucleoprotein complex biogenesis	Rpl35a;Rbis;Rps27l;Rps19bp1;Gtf2h5;Mrpl20;Rpl24;Rpl14;Mrm3;Pin4;Exosc1;Rpl35;Mrps7;Rpl35rt;Imp3;Rpl38;C1qbp;Nhp2;Rps6;Pa2g4;Tsr3;Rps25;Exosc4;Slx9;Rps17;Rps15;Rpl10;Pak1ip1;Lsm6;Znhit3;Nop9;Rps11;Rpl27;Rps8;Mrpl10;Ngdn;Ebna1bp2;Rpl26;Nop16;Exosc8;Lyar;Sirt7;Ddx49;Wdr18;Rps23;Rpp38;Rps19;Fcf1;Pop5;Rps16;Mybbp1a;Prkdc;Nop56;mt-Rnr1;Rps27rt;Rbfa;Exosc7;Utp3;Eif5b;Trmt112;Exosc5;Noc4l;mt-Rnr2;Brix1;Rps14;Gtpbp10;Bysl;Rsl1d1;Rpsa;Rpl11;Sbds;Nop10;Wdr74;Wdr12;Abce1;Utp18;Nat10;Zfp622;Bud23;Eral1;Heatr1;Mrto4;Rpf2;Utp11;Wdr75;Rps28;Tbl3;Sdad1;Mphosph10;Mrm1;Malsu1;Rpl5;Noa1;Ppan;Dicer1;Rpl6;Exosc10;Rps15a;Rbm10;Mettl17;Rps6-ps4;Ythdf2;Cinp;Gnl2;Mdn1;Nob1;Mettl5;Rpp40;Utp23;Traf7;Gtf3a;Pno1;Pwp2;Wdr46;Ddx21;Chd7;Rps12;Mrps2;Nol8;Lsg1;Rrp9;Rpl23a;Nup88;Fau;Mpv17l2;Exosc3;Rps21;Mak16;Nip7;Rps27;Exosc2;Rpf1;Sart1;Eif2s3y;Snrpd2;Snrpd1;Snrpd3;Snrpf;Hsp90aa1;Tssc4;Lsm2;Luc7l;Ptges3;Celf2;Rpl13a;Snrpg;Mbnl1;Clp1;Ramac;Nufip1;Usp39;Srsf6;Khdc4;Crnkl1;Snrpe;Tarbp2;Prpf6;Srsf1;Srpk1
collagen-containing extracellular matrix	collagen-containing extracellular matrix;extracellular matrix;external encapsulating structure	Vwa1;Adamts15;Angptl6;Fgb;Col1a1;Lox;Lamb2;Comp;Serping1;Angptl1;Sfrp1;Egflam;Mfap1a;Col8a2;Il16;Lgals3;Plxdc2;Loxl1;Angptl7;Col8a1;Fcna;Spn;Timp1;Fmod;Efemp2;Fbln5;Cstb;Tnc;Anxa1;Cela2a;Pcolce2;Adamts5;Fbn1;Emid1;Angpt2;Mfap1b;Ctsd;Tgfb3;Hmcn2;Srpx2;Ecm2;Anxa5;Itih3;Fgg;Gpc3;Megf9;Loxl4;Col3a1;Gpc5;Impg2;Plg;Gsto1;Podnl1;Itgb4;Spon1;Prg4;Thbs1;Tnxb;Fgf9;Col4a4;Lamc1;F2;Ptn;Tinag;Timp3;Col28a1;Col5a2;Thbs2;Pkm;Col4a2;Anxa2;Itgb1;Htra1;Ctsl;Lama2;Matn4;Vwc2;Ecm1;Emilin2;Scara3;Mamdc2;Angptl4;Smoc1;Ang4;Ltbp1;Pmp22;Mmrn2;Colq;Col6a2;Col1a2;Tgfb1;Lama1;Hspg2;Efna5;Tgm2;Fam20b;Postn;Emilin1;Lamb1;Serpinf2;Sftpd;Megf6;Ltbp3;Fgl1;Sod3;Abi3bp;Col4a1;Hcfc1;Anxa11;Smc3;Lum;Smoc2;Ltbp4;Col18a1;Col6a3;Pxdn;Cpn2;Pzp;Col16a1;Sparc;Fga;Col17a1;Ccdc80;Lama4;Ntn4;Adamts1;P3h2;Dcn;Papln;Efemp1;Lamc2;Col4a3;Tspan9;Entpd1;Hnrnpm;Lgals9;Angpt1;Dag1;Col6a1;Alb;Trf;Serpinb6a;Col4a5;Clec14a;Col14a1;Fgl2;Lamc3;Anxa3;Serpinb9;Loxl2;Matn2;Vwa5a;Ctsb;Timp2;Itih1;Itga6;Mfge8;Kng2;Anxa6;Serpine1;Sema6d;Nid1;Ahsg;Tinagl1;Angptl2;Col5a1;Bgn;Ntn1;Dlg1;Reln;Itih2;Tgfbi;Prelp;Gpc6;Itih4;Adamtsl1;Sparcl1;Fn1;Serpinb1a;Bmper;Ctsc;Adamts9;Gpld1;Chad;Fbln7;Olfml2a;Mmp25;Adamts16;Lingo1;Tril;Adamts12;Thsd4;Wnt11;Mmp14;Glg1;Crispld2;Tnfrsf11b;Adamts14;Wnt4;Optc;Fgf1;Ccn4;Mmp3;Cd180;Hpse;Ccbe1;Mmp11;Mmp2;Rtn4rl2;Ccn2;Adamts3;Adamtsl3;Adamts6;Adamts13
epoxygenase P450 pathway	epoxygenase P450 pathway;arachidonic acid monooxygenase activity;arachidonic acid epoxygenase activity;arachidonic acid metabolic process	Cyp2c29;Cyp2c37;Cyp2c38;Cyp2b10;Cyp2a22;Cyp2c39;Cyp2g1;Cyp2c68;Cyp2b13;Cyp2b9;Cyp2a4;Cyp2c40;Cyp2c69;Cyp4a31;Cyp4a10;Cyp4a14;Ahr
purine nucleoside triphosphate metabolic process	purine nucleoside triphosphate metabolic process;ATP metabolic process;purine ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process	Ndufa12;Ndufb1;Nme2;Ndufb3;Atp5mf;Ndufa8;Ndufa3;Ndufs5;Ndufa11;Ndufv3;Ndufa5;Atp5pd;Atp5pf;Ndufv2;Ndufa10;Atp5f1e;Ldhd;Ndufa13;Ndufab1;Ndufs8;Ndufs7;Ndufs3;Ndufb7;Ndufa6;Ndufa1;Ndufb5;ND3;Atp5mc1;Ndufs6;Ndufa2;Ndufc1;Antkmt;Gapdhrt;Ndufb6;Ndufb4;Ndufb9;Ndufb2;Nme1;Ndufb10;Atp5mg;ND2;ND1;Atp5po;Uqcc3;Zbtb20;Ndufb11;Atp6-ps;Sdhb;Galt;Ndufs4;Tigar;Atp5me;Gale;Hspa8;Mlx;Ak3;Tkfc;ND4;Zbtb7a;Ndufa9;Ak2;Guk1;Ndufb8;Adk;ATP6;Atp5f1c;Gapdh;ND6;Atp5f1d;Nmnat1;Enpp3;Ola1;Adpgk;Mlxipl;Ddit4;Myc;Gpd1;Mtch2;ND5;Tspo;Dtymk;Dctpp1;Cad;Fis1;Igf1;Ctps1;Foxk2;Ndufc2;Atp5mc3;Entpd4b;Dut;Nme4
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit	Mrpl4;Mrpl57;Mrpl36;Mrpl49;Mrpl20;Mrpl51;Gadd45gip1;Mrpl54;Mrpl55;Mrpl24;Mrpl38;Mrpl47;Mrpl30;Mrpl21;Mrpl22;Mrpl16;Mrpl52;Mrpl2;Mrpl10;Mrpl14;Mrpl19;Mrpl27;Mrpl42;mt-Rnr2;Mrpl23;Mrpl53;Mrpl34;Mrpl18;Mrpl58;Mrpl1;Mrpl17
rRNA processing	rRNA processing;rRNA metabolic process	Rpl35a;Gtf2h5;Rpl14;Mrm3;Pin4;Exosc1;Rpl35;Rpl35rt;Imp3;Nhp2;Rps6;Pa2g4;Tsr3;Rps25;Exosc4;Slx9;Rps17;Rps15;Lsm6;Znhit3;Nop9;Rpl27;Rps8;Ngdn;Ebna1bp2;Rpl26;Exosc8;Lyar;Sirt7;Ddx49;Wdr18;Rpp38;Rps19;Fcf1;Pop5;Rps16;Prkdc;Rps27rt;Rbfa;Exosc7;Utp3;Trmt112;Exosc5;Brix1;Bysl;Rsl1d1;Rpl11;Sbds;Nop10;Wdr74;Wdr12;Utp18;Nat10;Bud23;Heatr1;Mrto4;Rpf2;Utp11;Wdr75;Rps28;Tbl3;Mphosph10;Mrm1;Rpl5;Ppan;Dicer1;Exosc10;Rps6-ps4;Ythdf2;Nob1;Mettl5;Rpp40;Utp23;Pwp2;Wdr46;Ddx21;Chd7;Nol8;Rrp9;Exosc3;Rps21;Mak16;Rps27;Exosc2;Rpf1;Sart1;Trir;Ercc3;Polr1e;Mars1;Ippk;Polr2e;Top1;Zcchc7
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	Gcsh;Pon3;Acads;Gldc;Ldha;Ddah1;Cyp4f15;Acad8;Acacb;Hmgcll1;Sardh;Hal;Renbp;Eci2;Akr1d1;Mthfs;Hgd;Sds;Cyp4f14;Dld;Nagk;Acat1;Naalad2;Lpin2;Amt;Pon1;Ppm1k;Pck1;Acsl5;Shmt1;Etfdh;Hexa;Blmh;Oaz1;Slc16a1;Crot;Glud1;Gls;Acad11;Ids;Akt1;Echs1;Acadl;Crat;Abat;Hmgcl;Akt2;Cbs;Hadh;Scly;Acot2;Ehhadh;Hadha;Cpt1a;Got1;Mfsd2a;Aldh4a1;Hacl1;Hpd;Gnpda1;Adipoq;Ilvbl;Sesn2;Irs2;Lpin1;Agxt;Cyp39a1;Aig1;Acad10;Mat1a;Nos1;Acot4;Hexb;Abhd2;Eci3;Abcd2;Hao2
basal plasma membrane	basal plasma membrane;basolateral plasma membrane;basal part of cell	Atp1b1;Slc13a5;Cldn7;Slco5a1;Slc29a1;Slco2a1;Atp2b1;Abcc3;Slco1b2;Marveld2;Slc8a1;Ace;Atp2b4;Eps15;Slc43a3;Anxa2;Met;P2ry4;Ctnnb1;Mpz;Rapgef4;Slc7a1;Cd38;Slc4a8;Ank3;Slc38a3;Slc38a1;Epcam;Atp1b3;Atp7b;Pkd2;Slc22a1;Ceacam1;Slc3a2;Slco2b1;Ezr;Slc39a8;Slc6a12;Gpihbp1;Dstyk;Cd300lg;Slc7a8;Slc31a1;Iqgap1;Ddr1;Slc39a14;Slc39a5;Msn;Abca8b;Slc16a10;Slc4a9;Entpd1;Erbb3;Slc16a1;Dag1;Trf;Slc27a1;P2ry1;Slc22a5;Plpp3;Slc2a9;Myo1c;Slc26a1;Slc43a2;Slc6a6;Atp1a1;Itga6;Ank2;Lin7a;Stk39;Slc40a1;Cadm1;Slc16a12;Slc13a3;Car2;Aqp1;Dlg1;Dsp;Tjp1;Pth1r;Arrb1;Flot2;Abcc4;Slc16a7;Slc23a2;Myo1d;Itga9;Agtr1a;Hpgd;Slco1a4;Slc4a4;Slc16a5;Slc22a29;Slc22a26;Slc22a27;Prcp;Adcy10;Clasp2;Itga1
monooxygenase activity	monooxygenase activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	Cyp4a31;Cyp2c29;Ahr;Pam;Akr1c20;Cyp4a10;Cyp20a1;Cyp39a1;Fmo4;Cyp4a14;Cyp2c37;Cyp2c38;Fmo1;Fmo2;Cyp2b10;Cyp3a16;Cyp2a22;Nos1;Cyp17a1;Cyp2c39;Cyp2g1;Cyp2c68;Cyp3a41a;Cyp3a44;Fmo3;Cyp3a41b;Cyp2b13;Cyp2b9;Cyp2a4;Cyp2c40;Cyp2c69;Egln2;Scd2;Kdm6a;Kdm5c;Por
nucleotide biosynthetic process	nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	Ndufa12;Ndufb1;Nme2;Ndufb3;Atp5mf;Ndufa8;Ndufa3;Ndufs5;Ndufa11;Ndufv3;Ndufa5;Atp5pd;Atp5pf;Ndufv2;Ndufa10;Atp5f1e;Ldhd;Ndufa13;Ndufab1;Ndufs8;Ndufs7;Ndufs3;Ndufb7;Ndufa6;Ndufa1;Hprt1;Ndufb5;ND3;Atp5mc1;Ndufs6;Ndufa2;Ndufc1;Dtymk;Antkmt;Ndufb6;Ndufb4;Ndufb9;Ndufb2;Nme1;Ndufb10;Atp5mg;ND2;ND1;Atp5po;Flad1;Adss2;Rd3;Uqcc3;Ndufb11;Atp6-ps;Sdhb;Ppcs;Prpsap1;Ndufs4;Atp5me;Cmpk1;Ak3;Slc25a16;ND4;Ndufa9;Ak2;Guk1;Ndufb8;Adk;ATP6;Kynu;Atp5f1c;ND6;Atp5f1d;Ppcdc;Nmnat1;Guca1a;Acsl6;Cad;Slc52a2;Prpsap2;Myc;ND5;Nmrk1;Mthfd2l;Ctps1;Dcakd;Ndufc2;Atp5mc3;Dut;Kmo;Nme4;Gart;Ndufa7;Tyms;Fcsk;Papss1
tetrapyrrole binding	tetrapyrrole binding;heme binding	Cygb;Cyp3a13;Suox;Cbs;Gucy1a1;Cyp2c29;Cyp4a10;Cyp20a1;Cyp39a1;Flvcr2;Cyp4a14;Cyp2c37;Cyp2c38;Cyp2b10;Cyp3a16;Tcn2;Cyp2a22;Nos1;Cyp17a1;Cyp2c39;Cyp2g1;Cyp2c68;Cyp3a41a;Cyp3a41b;Cyp2b13;Cyp2b9;Cyp2a4;Cyp2c40;Cyp2c69
positive regulation of response to biotic stimulus	positive regulation of response to biotic stimulus;positive regulation of innate immune response;activation of innate immune response;regulation of innate immune response;innate immune response-activating signaling pathway;pattern recognition receptor signaling pathway	Nek7;Scimp;Mndal;Tril;Cd14;Btk;Nlrc3;Tlr13;Gbp5;Ifi208;Emilin2;Parp9;Klrb1c;Ticam2;Ifi206;Nlrp1a;Aurkb;Gramd4;Tlr4;Mmrn2;H2-T22;Sqstm1;Oas1g;Hspd1;Zc3hav1;Ptpn22;Rab7b;Polr3b;Slamf6;Cd86;Rnf170;Mr1;Pja2;Gsdme;Gimap3;Stat5b;Gfi1;Emilin1;Klrd1;Tnfaip3;Klrc2;Rftn1;Oas3;Matr3;Ifi207;Ifi213;Ifi211;Sin3a;Clec4e;Rigi;Vav1;Txk;Tlr7;H2-Q6;Cd300lf;Trem2;Oas1a;Nmi;Ulbp1;Rsad2;Nagk;Ifi205;Parp1;Lyn;Ifih1;Cd274;Trim30a;Slc15a3;Trim30c;Fadd;Cd180;Il18rap;Csnk1a1;Trim25;Plcg2;Cd74;Bcl10;Trim5;Tlr8;Gm12250;Lgals9;Cd300a;Trim12a;Mapkapk3;Il12b;Rasgrp1;Usp50;Nono;Trim12c;Sting1;Nop53;Ddx60;Lacc1;Bmp6;Akt1;H2-Q4;Rps6ka3;Ifi204;Dpp4;Kcnj8;Igtp;Cadm1;App;Gbp3;Grn;H2-M3;Dab2ip;Fbxo38;Prkca;Slc15a4;Casp6;Pik3ap1;Gbp7;Gbp2;Lbp;Trim30d;Clec7a;Irgm2;Cd36;Zbp1;H2-Q1;Sash1;Ddx3x;Mbl2;Esr1;Rtn4;Trim21;Tgfb1;Trafd1;Cdc37;Ceacam1;Ncf1;Tap2;Vsig4;Samhd1;Parp14;Serpinb9;Serpinb1a
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	Pdk3;Sult1b1;Mccc2;Ces1d;Dip2a;Vnn1;Acss2;Hmgcr;Mpc2;Dgat2;Sucla2;Mmut;Pdk1;Acot10;Far1;Acacb;Mpc1;Acsl3;Dld;Acat1;Dlat;Pdk4;Hmgcs1;Acot6;Acsl5;Mvk;Pank1;Sult2a7;Crot;Acot1;Hmgcl;Pmvk;Acot9;Acot2;Ehhadh;Acot12;Papss2;Acnat2;Sult2a4;Enpp1;Sult2a6;Sult2a3;Acot4;Sult2a5;Acot3;Sult2a2;Sult2a1
tissue migration	tissue migration;epithelial cell migration;epithelium migration	Ptprr;Src;Apc;Robo1;Adamts9;Irs1;Hdac9;Bsg;Tgfbr2;Sp1;Nf1;Ptpn23;Cd40;Epb41l5;Cln3;Amot;Atp5f1a;Arsb;Glul;Vil1;Robo4;Pik3cb;Adam9;Egr3;Kitl;Anxa1;Hmox1;Gpld1;Klf4;Macir;Fgf2;Hyal1;Angpt2;Srpx2;Foxc2;Rac1;Wdpcp;Pdgfb;Amotl1;Plg;Mtor;Ptp4a3;Pparg;Csnk2b;Thbs1;Coro1a;Pdcd10;Srf;Sh3bp1;Rhoj;Card10;Prcp;Gipc1;Bmp10;Tns3;Plxnd1;Atp2b4;Svbp;Met;Itgb1;Gata3;Pten;Lpxn;Mmrn2;Kank1;Hbegf;Prkd2;Itgb1bp1;Tgfb1;Foxf1;Adgra2;Sp100;Kank2;Vash1;Sema5a;Pik3cd;Akt3;Scarb1;Acvrl1;Jup;Atp5f1b;Mcc;Ceacam1;Vstm4;Gab2;Cxcl12;Daam2;Smoc2;Efnb2;Glipr2;Col18a1;Myh9;Evl;Fstl1;Notch1;Lcn2;Sparc;Rin2;Fgf1;Dcn;Itgb2;Plcg2;Rhoa;Ccbe1;Smad4;Lgmn;Patz1;Iqsec1;Tgfbr3;Cdh5;Angpt1;Pxn;Coro1c;Flt4;Plpp3;Snai2;Clec14a;Akt1;Anxa3;Loxl2;Jcad;Gdf2;Agt;Pecam1;Pik3cg;Dpp4;Kdr;Serpine1;Mia3;Emc10;Nr4a1;Clasp2;Grn;Aqp1;Ctsh;Dab2ip;Prkca;Sema4a;Ets1;Itgb3;Irs2;Sash1;Map4k4;Spred1;Bmper;Emp2;Rtn4
