representative	grouped_terms	genes
ATP binding	ATP binding;adenyl ribonucleotide binding;ribonucleotide binding;carbohydrate derivative binding;purine ribonucleoside triphosphate binding;purine ribonucleotide binding	Acss1;Cdc42bpa;Trnt1;Pars2;Pcca;Wars2;Cmpk2;Acsf3;Lonp1;Gatb;Nmnat3;Pank2;Acly;Hspe1;Dmpk;Afg3l2;Adck2;Pcx;Polq;Gars1;Hnrnpu;Dars2;Prkaca;Adck1;Abca9;Pdk3;Atad1;Kars1;Atp5f1a;Lars2;Pfkp;Pif1;Pdk4;Agk;Hspa9;Mccc1;Nubpl;Afg3l1;Abcb7;Iars2;Clpx;Paics;Lig3;Sucla2;Abcd1;Mtpap;Mccc2;Mmab;Acaca;Acacb;Atp5f1b;Pdk1;Pccb;Cps1;Hspd1;Mthfsl;Coq8b;Glud1;Mthfs;Coq8a;Rfk;Acss3;Abcd2;Gtpbp3;Pck2;Hmgcl;Acads;Gfm2;Gcdh;Tufm;Septin4;Suclg1;Dnm1l;Gfm1;Hadha;Acat1;Guf1;Acadl;Acot7;Hao2;Sphk2;Rnf146;Ndufv1;Rars2;Pi4ka;Fgf2;Aifm1
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit;large ribosomal subunit	Mrpl38;Mrpl4;Gadd45gip1;Mrpl57;Mrpl51;Mrpl55;Mrpl2;Mrpl10;Mrpl18;Mrpl52;Mrpl20;Mrpl54;Mrpl36;Mrpl14;Mrpl22;Mrpl21;Mrpl58;Mrpl24;Mrpl49;Mrpl19;Mrpl27;Mrpl30;Mrpl47;Mrpl16;Rpl18
small molecule binding	small molecule binding;ion binding	Nfu1;Fasn;Gars1;Hnrnpu;Aco2;Dars2;Xpnpep3;Prkaca;Tmlhe;Msrb3;Grpel2;Pdp1;Septin4;Cisd1;Acad8;Adck1;Abca9;Bckdhb;Fkbp10;Suclg1;Nr1i3;Gpd2;Dnm1l;Marchf5;Pdk3;Slc25a13;Atad1;Micu2;Kars1;Atp5f1a;Mul1;Lars2;Dld;Sardh;Zcchc18;Etfdh;Qdpr;F8;Pfkp;Pif1;Maoa;Gldc;Fdps;Pdk4;Nr2c2;Agk;Primpol;Rnf24;Acad11;Hspa9;Mccc1;Ppp2r3c;Nubpl;Afg3l1;Sptlc2;Abcb7;Car5a;Sdha;Iars2;Gfm1;Cryz;Clpx;Ppm1k;Nbr1;Paics;Lig3;Agxt;Sucla2;Abcd1;Mtpap;Sdhd;Ndufs1;Nnt;Mccc2;Hadha;Fech;Suox;Mmab;Pitrm1;Acat1;Ptgr3;Crbn;Acaca;Mmut;Vdac1;Acacb;Guf1;Atp5f1b;Pdk1;Pccb;Acad10;Acadl;Cps1;Hspd1;Osbpl1a;Mthfsl;Dmgdh;Coq8b;Glud1;Acot7;Gcat;Abat;Mthfs;Aldh9a1;Sqor;Prorp;Coq8a;Me2;Idi1;Slc25a24;Mipep;Kyat3;Acad9;Hadh;Ehhadh;Rfk;Idh2;Maob;Acss3;Abcd2;Hao2
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	Ndufa3;Ndufa8;Ndufaf4;Ndufb4;Foxred1;Ndufa11;Ndufs5;Ndufs3;Ndufa10;Ndufa5;Ndufa13;Ndufs7;Ndufs8;Ndufb2;Ndufb7;Ndufaf2;Ndufa6;Tafazzin;Ndufa1;Ndufb3;Ndufa2;Ndufa12;Ndufs6;Tmem186;Ndufb10;Ndufb9;Ndufb5
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process;nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	Gcdh;Fasn;Acot9;Gpam;Suclg1;Pdk3;Acot11;Dld;Pdk4;Sucla2;Abcd1;Acat1;Acaca;Mmut;Vdac1;Dlat;Acacb;Pdk1;Mpc2;Acot7;Acot2;Ehhadh;Mpc1;Mccc2
ATP synthesis coupled electron transport	ATP synthesis coupled electron transport;mitochondrial ATP synthesis coupled electron transport;respiratory electron transport chain;electron transport chain;aerobic electron transport chain	Iscu;Ndufv3;Uqcrq;Ndufa8;Cox5b;Cox6a1;Ndufs3;Park7;Ndufa10;Cycs;Ndufs7;Uqcc3;Ndufs8;Cox4i1;Ndufv2;Uqcr11;Tafazzin;Ndufa12;Ndufs6;Cox7c;Uqcr10;Ndufb9;Uqcrb;Ndufa5;Etfb;Ndufb3
monocarboxylic acid catabolic process	monocarboxylic acid catabolic process;cellular lipid catabolic process;fatty acid catabolic process;lipid catabolic process;fatty acid oxidation;lipid modification;lipid oxidation	Cpt1a;Etfdh;Acad12;Crat;Acad11;Agxt;Abcd1;Hadha;Acat1;Acacb;Acad10;Acadl;Echs1;Acot7;Acot2;Hadh;Ehhadh;Abcd2;Hexb;Hao2;Cps1;Pdk4;Agk
acetyl-CoA biosynthetic process from pyruvate	acetyl-CoA biosynthetic process from pyruvate;acetyl-CoA biosynthetic process	Pdk3;Dld;Pdk4;Vdac1;Dlat;Pdk1;Mpc2;Mpc1;Acat1
cellular lipid metabolic process	cellular lipid metabolic process;lipid metabolic process	Pnpla8;Gcdh;Aldh3a2;Pcx;Prdx6;Ptges2;Fasn;Agpat5;Acot9;Hadhb;Echdc1;Gpam;Mcat;Pdk3;Acot11;Dld;Cpt1a;Etfdh;Acad12;Ptdss1;Crat;Fdps;Pdk4;Agk;Acad11;Sptlc2;Rdh5;Abcd1;Pisd;Hadha;Acat1;Acaca;Mmut;Acacb;Pdk1;Acad10;Acadl;Cps1;Echs1;Acot7;Crls1;Acot2;Idi1;Acad9;Hadh;Echdc3;Ehhadh;Akr1b7;Abcd2;Hexb;Hao2;Acad8;Bckdhb;Atp5f1a;Fech;Ptgr3;Atp5f1b;Acss3
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process;sulfur compound biosynthetic process;nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process	Acly;Gcdh;Pdk3;Dld;Pdk4;Acat1;Mmut;Vdac1;Dlat;Acacb;Pdk1;Mpc2;Mpc1;Pank2;Acot7
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Timm9;Cox19;Timm10b;Timm23;Ndufa8;Bloc1s1;Mix23;Uqcc2;Sod1;Prelid3b;Park7;Cycs;Rexo2;Coa7;Chchd10;Ndufb7;Sirt5
regulation of cellular process	regulation of cellular process;regulation of biological process	Plscr3;Mtch2;Pmaip1;Aifm2;Timm50;Mcl1;Fth1;Apex1;Taf5;Rad9b;Mff;Lonp1;Prodh;Vdac2;Slc25a23;Slc25a12;Gba1;E130311K13Rik;Gpx1;Oxct1;Wdr77;Bak1;Itgad;Pank2;Stom;Snd1;Ahcyl1;Prdx4;Aifm1;Ncaph2;Tmbim1;Slc8b1;Gpx4;Bcl2l11;Chchd4;Bcl2l1;Dmpk;Adck2;Ppid;Ociad1;Pnpla8;Txnrd1;Fundc2;Plgrkt;Sdhaf2;Pcx;Slc25a27;Prdx6;Timm17a;Ptges2;Polq;Hnrnpu;Bcl2l13;Prxl2a;Prkaca;Gpam;Septin4;Tmem14c;Cisd1;Adck1;Fxr1;Azi2;Nr1i3;Armc10;Dnm1l;Ptcd3;Casp9;Marchf5;Pdk3;Atad1;Fastkd2;Mrpl13;Kars1;Taco1;Atp5f1a;Mul1;Dele1;Tfam;Bbc3;Ptcd2;Mxd3;Acot11;Fastkd3;Cpt1a;Bcl2;Ppif;Ska3;Ifi27l2a;Pif1;Maoa;Vti1b;Fdps;Snw1;Pdk4;Oxr1;Nr2c2;Lyplal1;Gabpa;Armcx3;Hspa9;Ppp2r3c;Sptlc2;Abcb7;Abi1;Angel2;Mavs;Fam210b;Bcl2a1d;Mcu;Mettl4;Nbr1;Prepl;Lig3;Agxt;Abcd1;Mtpap;Sdhd;Macroh2a2;Nnt;Pisd;Fech;Paox;Prdx3;Ptgr3;Crbn;Rab3gap2;Ucp2;Vdac1;Acacb;Guf1;Atp5if1;Atp5f1b;Pdk1;Acadl;Snap29;Hspd1;Mtch1;Mpc2;Glud1;Rad23a;Abat;Me2;Hadh;Cenpq;Echdc3;Casp3;Idh2;Maob;Abcd2;Hexb;Wars2;Cep89;Opa3;Afg3l2;Gatm;Gls;Fanci;Slc25a44
organic acid transport	organic acid transport;carboxylic acid transport	Slc25a12;Slc3a1;Sfxn3;Slc25a32;Pnpla8;Slc25a13;Slc25a11;Sfxn1;Agxt;Abcd1;Slc25a44;Ucp2;Acacb;Slc25a15;Mpc2;Abat;Sfxn2;Mpc1;Abcd2
L-amino acid catabolic process	L-amino acid catabolic process;proteinogenic amino acid catabolic process	Gls2;Ppat;Prodh;Aass;Gls;Gstz1;Amt;Qdpr;Gldc;Agxt;Gcsh;Glud1;Gcat;Aldh4a1
protein-containing complex assembly	protein-containing complex assembly;protein-containing complex organization	Cox19;Pet100;Sdhaf1;Mrps7;Ndufa3;Ndufa8;Bax;Ndufaf4;Ndufb4;Uqcc2;Foxred1;Bok;Ndufa11;Ndufs5;Ndufs3;Park7;Ndufa10;Ndufa5;Mrpl20;Ndufa13;Chchd10;Apoa2;Higd1a;Ndufs7;Hsd17b8;Uqcc3;Ndufs8;Ndufb2;Cox20;Ndufb7;Higd2a;Letm1;Ndufaf2;Ndufa6;Eral1;Hsd17b10;Tafazzin;Ndufa1;Ndufb3;Ndufa2;Ndufa12;Ndufs6;Cox18;Uqcc4;Tmem186;Atp5f1d;Ndufb10;Ssbp1;Ndufb9;Ndufb5;Cox17;Rsph9;Znhit3;Cox14;Ndufaf6;Coa8;Clybl;Prkn;Ndufa9;Chchd7;Ndufc1;Bik;Dut;Ndufab1;Coa3;Cox10;Coa6;Thg1l;Ndufb6;Dnajc15;Tmem126a;Dnah17;Msrb2;Cox7a2;Ndufb11;Ndufaf3;Sdhaf3;Scaf4;Mrpl58;Sycp3;Tada2b;Mcm3ap;Bud23;Phb1
secretion	secretion;regulation of secretion;regulation of secretion by cell	Slc8b1;Bcl2l1;Ppid;Pnpla8;Ptges2;Prkaca;Septin4;Dnm1l;Cpt1a;Mcu;Prepl;Agxt;Sdhd;Ucp2;Acacb;Snap29;Mpc2;Glud1;Abat;Hadh;Idh2;Maob
acyl-CoA hydrolase activity	acyl-CoA hydrolase activity;fatty acyl-CoA hydrolase activity	Acot9;Acot11;Abcd1;Acot7;Acot2;Abcd2
organic acid transmembrane transport	organic acid transmembrane transport;carboxylic acid transmembrane transport	Slc25a12;Slc3a1;Sfxn3;Slc25a32;Slc25a13;Slc25a11;Sfxn1;Abcd1;Acacb;Slc25a15;Mpc2;Sfxn2;Mpc1;Abcd2
